,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
166,2023-11-02,3,6100.0,6183.0,6074.0,6105.0,1829400.0,6105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,2023-11-01,2,5934.0,6099.0,5899.0,6066.0,4358100.0,6066.0,0.0,0.0,0.0,0.0,0.0,5400.0,75500.0
168,2023-10-31,1,5710.0,5770.0,5682.0,5746.0,1439700.0,5746.0,0.0,0.0,0.0,0.0,0.0,4800.0,72300.0
169,2023-10-30,0,5689.0,5709.0,5627.0,5652.0,2945300.0,5652.0,0.0,0.0,0.0,0.0,0.0,1400.0,80500.0
170,2023-10-27,4,5676.0,5752.0,5650.0,5735.0,1305000.0,5735.0,65800.0,1963100.0,29.83,0.0,0.0,2000.0,74400.0
171,2023-10-26,3,5622.0,5672.0,5591.0,5655.0,1191700.0,5655.0,0.0,0.0,0.0,0.0,0.0,6800.0,75900.0
172,2023-10-25,2,5663.0,5693.0,5613.0,5630.0,1031400.0,5630.0,0.0,0.0,0.0,0.0,0.0,900.0,76800.0
173,2023-10-24,1,5577.0,5663.0,5516.0,5647.0,1127300.0,5647.0,0.0,0.0,0.0,0.0,0.0,1000.0,75400.0
174,2023-10-23,0,5640.0,5681.0,5565.0,5577.0,1000100.0,5577.0,0.0,0.0,0.0,0.0,0.0,5500.0,75000.0
175,2023-10-20,4,5661.0,5671.0,5615.0,5635.0,991600.0,5635.0,99700.0,2100400.0,21.07,0.0,0.0,1100.0,75800.0
176,2023-10-19,3,5588.0,5710.0,5582.0,5699.0,2362500.0,5699.0,0.0,0.0,0.0,0.0,0.0,1100.0,74600.0
