,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
134,2023-11-02,3,1265.0,1281.0,1257.0,1270.0,196800.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2023-11-01,2,1269.0,1282.0,1255.0,1265.0,120900.0,1265.0,0.0,0.0,0.0,0.0,0.0,6400.0,24600.0
136,2023-10-31,1,1233.0,1240.0,1206.0,1239.0,263900.0,1239.0,0.0,0.0,0.0,0.0,0.0,6100.0,24500.0
137,2023-10-30,0,1255.0,1258.0,1234.0,1241.0,352700.0,1241.0,0.0,0.0,0.0,0.0,0.0,6100.0,25300.0
138,2023-10-27,4,1266.0,1304.0,1257.0,1287.0,244400.0,1287.0,31700.0,256300.0,8.09,0.0,0.0,6500.0,25300.0
139,2023-10-26,3,1285.0,1289.0,1249.0,1255.0,249000.0,1255.0,0.0,0.0,0.0,0.0,0.0,6000.0,25100.0
140,2023-10-25,2,1316.0,1334.0,1301.0,1305.0,163000.0,1305.0,0.0,0.0,0.0,0.0,0.0,4600.0,25200.0
141,2023-10-24,1,1328.0,1339.0,1292.0,1336.0,176600.0,1336.0,0.0,0.0,0.0,0.0,0.0,4700.0,25300.0
142,2023-10-23,0,1335.0,1359.0,1322.0,1330.0,123200.0,1330.0,0.0,0.0,0.0,0.0,0.0,7500.0,25300.0
143,2023-10-20,4,1348.0,1352.0,1329.0,1350.0,126400.0,1350.0,29200.0,240900.0,8.25,0.0,0.0,9600.0,25300.0
144,2023-10-19,3,1381.0,1388.0,1363.0,1365.0,147600.0,1365.0,0.0,0.0,0.0,0.0,0.0,9300.0,26300.0
