,Unnamed: 0,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分,週日数
26,26,2023-09-26,1,38,6526.0,6568.0,6482.0,6529.0,684400.0,6529.0,0.0,0.0,0.0,0.0,0.0,10800.0,54900.0,-20.0,0,-0.0030726686126901215,-3.0,5
27,27,2023-09-25,0,38,6501.0,6551.0,6501.0,6509.0,803000.0,6509.0,0.0,0.0,0.0,0.0,0.0,11400.0,56600.0,-12.0,0,-0.0018470063106048947,-8.0,5
29,29,2023-09-21,3,37,6580.0,6585.0,6514.0,6518.0,839600.0,6518.0,0.0,0.0,0.0,0.0,0.0,13000.0,77800.0,73.0,1,0.011075709300561372,62.0,4
30,30,2023-09-20,2,37,6580.0,6610.0,6536.0,6591.0,844700.0,6591.0,0.0,0.0,0.0,0.0,0.0,9200.0,76500.0,-21.0,0,-0.0031963470319634705,-11.0,4
31,31,2023-09-19,1,37,6596.0,6600.0,6514.0,6570.0,1083100.0,6570.0,0.0,0.0,0.0,0.0,0.0,10400.0,74100.0,35.0,1,0.005299015897047691,26.0,4
33,33,2023-09-14,3,36,6539.0,6570.0,6493.0,6537.0,909200.0,6537.0,0.0,0.0,0.0,0.0,0.0,9700.0,74900.0,-36.0,0,-0.0055376095985233045,2.0,5
34,34,2023-09-13,2,36,6416.0,6512.0,6401.0,6501.0,984500.0,6501.0,0.0,0.0,0.0,0.0,0.0,18500.0,75000.0,-123.0,0,-0.019285042333019756,-85.0,5
35,35,2023-09-12,1,36,6375.0,6445.0,6357.0,6378.0,894200.0,6378.0,0.0,0.0,0.0,0.0,0.0,10300.0,75300.0,-34.0,0,-0.005359394703656999,-3.0,5
36,36,2023-09-11,0,36,6443.0,6461.0,6331.0,6344.0,1050400.0,6344.0,0.0,0.0,0.0,0.0,0.0,7600.0,75000.0,46.0,1,0.007198748043818467,99.0,5
38,38,2023-09-07,3,35,6450.0,6517.0,6433.0,6507.0,2133400.0,6507.0,0.0,0.0,0.0,0.0,0.0,50900.0,44100.0,-96.0,0,-0.014974262985493684,-57.0,5
39,39,2023-09-06,2,35,6449.0,6455.0,6382.0,6411.0,1144600.0,6411.0,0.0,0.0,0.0,0.0,0.0,17600.0,44200.0,28.0,1,0.004348501320080758,38.0,5
40,40,2023-09-05,1,35,6390.0,6449.0,6374.0,6439.0,1180900.0,6439.0,0.0,0.0,0.0,0.0,0.0,35400.0,44300.0,-47.0,0,-0.007352941176470588,-49.0,5
41,41,2023-09-04,0,35,6403.0,6411.0,6356.0,6392.0,1217200.0,6392.0,0.0,0.0,0.0,0.0,0.0,17500.0,45600.0,-30.0,0,-0.004715498270983967,11.0,5
43,43,2023-08-31,3,34,6149.0,6318.0,6149.0,6304.0,2730100.0,6304.0,0.0,0.0,0.0,0.0,1.0,53.3,45.4,-164.0,0,-0.026710097719869708,-155.0,5
44,44,2023-08-30,2,34,6092.0,6158.0,6086.0,6140.0,1001400.0,6140.0,0.0,0.0,0.0,0.0,0.0,6400.0,44900.0,-19.0,0,-0.0031040679627511846,-48.0,5
45,45,2023-08-29,1,34,6065.0,6128.0,6065.0,6121.0,1106000.0,6121.0,0.0,0.0,0.0,0.0,0.0,6400.0,44900.0,-99.0,0,-0.016439721022915976,-56.0,5
46,46,2023-08-28,0,34,6060.0,6073.0,5965.0,6022.0,1321900.0,6022.0,0.0,0.0,0.0,0.0,0.0,6400.0,52400.0,49.0,1,0.008071157964091583,38.0,5
48,48,2023-08-24,3,33,6095.0,6134.0,6086.0,6101.0,689600.0,6101.0,0.0,0.0,0.0,0.0,0.0,2700.0,45400.0,6.0,1,0.0009824791223186507,-6.0,5
49,49,2023-08-23,2,33,6081.0,6163.0,6070.0,6107.0,985800.0,6107.0,0.0,0.0,0.0,0.0,0.0,2700.0,47100.0,-41.0,0,-0.006758984503791626,-26.0,5
50,50,2023-08-22,1,33,6078.0,6098.0,6044.0,6066.0,566200.0,6066.0,0.0,0.0,0.0,0.0,0.0,100.0,47500.0,23.0,1,0.0037773033338807686,12.0,5
51,51,2023-08-21,0,33,6075.0,6116.0,6054.0,6089.0,662200.0,6089.0,0.0,0.0,0.0,0.0,0.0,100.0,47000.0,-39.0,0,-0.006446280991735537,-14.0,5
53,53,2023-08-17,3,32,6145.0,6174.0,6087.0,6122.0,947500.0,6122.0,0.0,0.0,0.0,0.0,0.0,1100.0,47000.0,23.0,1,0.0037428803905614322,23.0,5
54,54,2023-08-16,2,32,6112.0,6170.0,6085.0,6145.0,1106400.0,6145.0,0.0,0.0,0.0,0.0,0.0,4700.0,47300.0,11.0,1,0.0017868745938921377,-33.0,5
55,55,2023-08-15,1,32,6100.0,6158.0,6057.0,6156.0,940900.0,6156.0,0.0,0.0,0.0,0.0,0.0,4700.0,47200.0,-65.0,0,-0.010671482515186341,-56.0,5
56,56,2023-08-14,0,32,6164.0,6200.0,6083.0,6091.0,1289400.0,6091.0,0.0,0.0,0.0,0.0,0.0,1100.0,47500.0,73.0,1,0.011842959117456198,73.0,5
57,57,2023-08-10,3,31,6078.0,6165.0,6056.0,6164.0,1786000.0,6164.0,134400.0,1897400.0,14.12,0.0,0.0,7100.0,47300.0,-141.0,0,-0.023410260667441476,-86.0,4
58,58,2023-08-09,2,31,5977.0,6091.0,5945.0,6023.0,1528400.0,6023.0,0.0,0.0,0.0,0.0,0.0,600.0,49400.0,-48.0,0,-0.008033472803347281,-46.0,4
59,59,2023-08-08,1,31,5894.0,5980.0,5879.0,5975.0,1451900.0,5975.0,0.0,0.0,0.0,0.0,0.0,100.0,50600.0,-115.0,0,-0.01962457337883959,-81.0,4
60,60,2023-08-07,0,31,5835.0,5869.0,5792.0,5860.0,675000.0,5860.0,0.0,0.0,0.0,0.0,0.0,100.0,51200.0,-23.0,0,-0.003940380332362515,-25.0,4
62,62,2023-08-03,3,30,5875.0,5907.0,5830.0,5835.0,1389500.0,5835.0,0.0,0.0,0.0,0.0,0.0,100.0,55500.0,89.0,1,0.015023632680621202,40.0,5
63,63,2023-08-02,2,30,5900.0,5997.0,5888.0,5924.0,2690100.0,5924.0,0.0,0.0,0.0,0.0,0.0,5000.0,52100.0,-25.0,0,-0.004238006441769792,-24.0,5
64,64,2023-08-01,1,30,5858.0,5899.0,5835.0,5899.0,1260500.0,5899.0,0.0,0.0,0.0,0.0,0.0,0.0,53200.0,-56.0,0,-0.009584117747732329,-41.0,5
65,65,2023-07-31,0,30,5845.0,5896.0,5814.0,5843.0,1336000.0,5843.0,0.0,0.0,0.0,0.0,0.0,0.0,54500.0,-62.0,0,-0.01072478809894482,2.0,5
67,67,2023-07-27,3,29,5750.0,5769.0,5723.0,5767.0,993500.0,5767.0,0.0,0.0,0.0,0.0,0.0,0.0,50800.0,-39.0,0,-0.006808659217877095,-17.0,5
68,68,2023-07-26,2,29,5720.0,5733.0,5666.0,5728.0,1300200.0,5728.0,0.0,0.0,0.0,0.0,0.0,0.0,56000.0,0.0,0,0.0,-8.0,5
69,69,2023-07-25,1,29,5740.0,5744.0,5714.0,5728.0,836900.0,5728.0,0.0,0.0,0.0,0.0,0.0,0.0,59600.0,-7.0,0,-0.0012235623142807202,12.0,5
70,70,2023-07-24,0,29,5725.0,5756.0,5712.0,5721.0,956300.0,5721.0,0.0,0.0,0.0,0.0,0.0,0.0,62400.0,-9.0,0,-0.0015756302521008404,4.0,5
72,72,2023-07-20,3,28,5775.0,5800.0,5747.0,5775.0,1124100.0,5775.0,0.0,0.0,0.0,0.0,0.0,3900.0,48700.0,-29.0,0,-0.005046989209885138,0.0,4
73,73,2023-07-19,2,28,5717.0,5747.0,5683.0,5746.0,1136400.0,5746.0,0.0,0.0,0.0,0.0,0.0,1000.0,55900.0,-89.0,0,-0.015732720523245536,-29.0,4
74,74,2023-07-18,1,28,5719.0,5743.0,5650.0,5657.0,1339300.0,5657.0,0.0,0.0,0.0,0.0,0.0,200.0,53700.0,82.0,1,0.014288203519776964,62.0,4
76,76,2023-07-13,3,27,5840.0,5840.0,5781.0,5827.0,1095600.0,5827.0,0.0,0.0,0.0,0.0,0.0,0.0,40400.0,22.0,1,0.0037613267225166695,13.0,5
77,77,2023-07-12,2,27,5880.0,5889.0,5835.0,5849.0,765100.0,5849.0,0.0,0.0,0.0,0.0,0.0,2500.0,39400.0,-14.0,0,-0.002399314481576692,31.0,5
78,78,2023-07-11,1,27,5850.0,5875.0,5817.0,5835.0,863800.0,5835.0,0.0,0.0,0.0,0.0,0.0,0.0,39100.0,-9.0,0,-0.001544799176107106,15.0,5
79,79,2023-07-10,0,27,5861.0,5863.0,5811.0,5826.0,1053200.0,5826.0,0.0,0.0,0.0,0.0,0.0,3000.0,38100.0,17.0,1,0.0029094643162758858,35.0,5
81,81,2023-07-06,3,26,5869.0,5895.0,5812.0,5843.0,1206600.0,5843.0,0.0,0.0,0.0,0.0,0.0,3900.0,48900.0,-3.0,0,-0.0005136986301369863,26.0,5
82,82,2023-07-05,2,26,5930.0,5937.0,5837.0,5840.0,1813900.0,5840.0,0.0,0.0,0.0,0.0,0.0,200.0,46400.0,104.0,1,0.017496635262449527,90.0,5
83,83,2023-07-04,1,26,5995.0,6013.0,5944.0,5944.0,1015200.0,5944.0,0.0,0.0,0.0,0.0,0.0,2500.0,34600.0,62.0,1,0.010323010323010324,51.0,5
