,Unnamed: 0,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分,週日数
49,49,2023-08-23,2,33,3514.0,3562.0,3506.0,3558.0,369800.0,3558.0,0.0,0.0,0.0,0.15,3,17000.0,12200.0,-33.0,0,-0.009361702127659575,-44.0,5
50,50,2023-08-22,1,33,3517.0,3525.0,3481.0,3525.0,426300.0,3525.0,0.0,0.0,0.0,0.05,1,16300.0,10200.0,-8.0,0,-0.002274665908444697,-8.0,5
51,51,2023-08-21,0,33,3495.0,3543.0,3484.0,3517.0,472200.0,3517.0,0.0,0.0,0.0,0.05,1,17200.0,11600.0,-35.0,0,-0.010051694428489374,-22.0,5
53,53,2023-08-17,3,32,3500.0,3520.0,3471.0,3512.0,403500.0,3512.0,0.0,0.0,0.0,0.05,1,18500.0,11100.0,-20.0,0,-0.0057273768613974796,-12.0,5
54,54,2023-08-16,2,32,3470.0,3505.0,3446.0,3492.0,392100.0,3492.0,0.0,0.0,0.0,0.0,3,18400.0,11100.0,21.0,1,0.005977796754910333,-22.0,5
55,55,2023-08-15,1,32,3516.0,3529.0,3502.0,3513.0,483300.0,3513.0,0.0,0.0,0.0,0.0,1,17700.0,8900.0,26.0,1,0.00734670810963549,3.0,5
56,56,2023-08-14,0,32,3561.0,3592.0,3507.0,3539.0,427700.0,3539.0,0.0,0.0,0.0,0.05,1,19200.0,6600.0,36.0,1,0.01006993006993007,22.0,5
57,57,2023-08-10,3,31,3503.0,3575.0,3499.0,3575.0,404600.0,3575.0,97300.0,62800.0,0.65,0.0,1,20600.0,14400.0,-65.0,0,-0.018518518518518517,-72.0,4
58,58,2023-08-09,2,31,3495.0,3514.0,3461.0,3510.0,264300.0,3510.0,0.0,0.0,0.0,0.0,1,18800.0,17200.0,-5.0,0,-0.0014265335235378032,-15.0,4
59,59,2023-08-08,1,31,3482.0,3514.0,3481.0,3505.0,303500.0,3505.0,0.0,0.0,0.0,0.0,4,19000.0,16400.0,-37.0,0,-0.010668973471741637,-23.0,4
60,60,2023-08-07,0,31,3410.0,3471.0,3400.0,3468.0,391700.0,3468.0,0.0,0.0,0.0,0.0,1,18100.0,17900.0,-62.0,0,-0.0182031708749266,-58.0,4
62,62,2023-08-03,3,30,3467.0,3482.0,3425.0,3448.0,526300.0,3448.0,0.0,0.0,0.0,0.0,1,14800.0,14200.0,27.0,1,0.00776978417266187,19.0,5
63,63,2023-08-02,2,30,3550.0,3558.0,3471.0,3475.0,642600.0,3475.0,0.0,0.0,0.0,0.0,0,12300.0,12400.0,64.0,1,0.018084204577564284,75.0,5
64,64,2023-08-01,1,30,3531.0,3549.0,3515.0,3539.0,607800.0,3539.0,0.0,0.0,0.0,0.0,1,15100.0,11900.0,-16.0,0,-0.004541583877377235,-8.0,5
65,65,2023-07-31,0,30,3485.0,3533.0,3467.0,3523.0,908100.0,3523.0,0.0,0.0,0.0,0.0,1,16500.0,12000.0,-102.0,0,-0.02981584332066647,-38.0,5
67,67,2023-07-27,3,29,3493.0,3526.0,3460.0,3522.0,570200.0,3522.0,0.0,0.0,0.0,0.05,1,28000.0,22300.0,-41.0,0,-0.01177822464808963,-29.0,5
68,68,2023-07-26,2,29,3453.0,3484.0,3421.0,3481.0,380300.0,3481.0,0.0,0.0,0.0,0.15,3,25100.0,16300.0,-20.0,0,-0.005778676683039584,-28.0,5
69,69,2023-07-25,1,29,3445.0,3462.0,3432.0,3461.0,306400.0,3461.0,0.0,0.0,0.0,0.05,1,23300.0,15700.0,-10.0,0,-0.0028977108084613156,-16.0,5
70,70,2023-07-24,0,29,3450.0,3495.0,3442.0,3451.0,550500.0,3451.0,0.0,0.0,0.0,0.05,1,19500.0,15300.0,-37.0,0,-0.010837727006444054,-1.0,5
72,72,2023-07-20,3,28,3415.0,3449.0,3401.0,3437.0,410300.0,3437.0,0.0,0.0,0.0,0.05,1,16200.0,11400.0,-15.0,0,-0.004383401519579193,-22.0,4
73,73,2023-07-19,2,28,3371.0,3422.0,3357.0,3422.0,364700.0,3422.0,0.0,0.0,0.0,0.15,3,15400.0,8200.0,-69.0,0,-0.020578586340590517,-51.0,4
74,74,2023-07-18,1,28,3386.0,3430.0,3341.0,3353.0,521700.0,3353.0,0.0,0.0,0.0,0.05,1,14100.0,6600.0,34.0,1,0.010038382049010924,33.0,4
76,76,2023-07-13,3,27,3406.0,3410.0,3365.0,3397.0,429500.0,3397.0,0.0,0.0,0.0,0.05,1,16900.0,2600.0,24.0,1,0.0070154925460391695,9.0,5
77,77,2023-07-12,2,27,3481.0,3481.0,3421.0,3421.0,365300.0,3421.0,0.0,0.0,0.0,0.4,4,18100.0,3700.0,43.0,1,0.012413394919168591,60.0,5
78,78,2023-07-11,1,27,3491.0,3502.0,3454.0,3464.0,347000.0,3464.0,0.0,0.0,0.0,0.05,1,30200.0,4500.0,14.0,1,0.0040253018976423235,27.0,5
79,79,2023-07-10,0,27,3455.0,3497.0,3430.0,3478.0,768100.0,3478.0,0.0,0.0,0.0,0.1,1,51900.0,4600.0,-28.0,0,-0.008115942028985508,-23.0,5
81,81,2023-07-06,3,26,3472.0,3529.0,3461.0,3481.0,712200.0,3481.0,0.0,0.0,0.0,0.05,1,19600.0,2800.0,-21.0,0,-0.0060693641618497106,-9.0,5
82,82,2023-07-05,2,26,3390.0,3463.0,3384.0,3460.0,421100.0,3460.0,0.0,0.0,0.0,0.15,3,11700.0,4300.0,-53.0,0,-0.015556207807455239,-70.0,5
83,83,2023-07-04,1,26,3420.0,3430.0,3394.0,3407.0,504900.0,3407.0,0.0,0.0,0.0,0.0,1,11500.0,8700.0,20.0,1,0.005836008170411439,13.0,5
84,84,2023-07-03,0,26,3439.0,3446.0,3418.0,3427.0,750200.0,3427.0,0.0,0.0,0.0,0.05,1,11400.0,5300.0,-13.0,0,-0.003807850029291154,12.0,5
86,86,2023-06-29,3,25,3480.0,3507.0,3419.0,3431.0,660300.0,3431.0,0.0,0.0,0.0,0.05,1,13100.0,4400.0,49.0,1,0.014080459770114942,49.0,5
87,87,2023-06-28,2,25,3450.0,3491.0,3427.0,3480.0,1033400.0,3480.0,0.0,0.0,0.0,0.15,3,17800.0,4300.0,-23.0,0,-0.006653167486259763,-30.0,5
88,88,2023-06-27,1,25,3456.0,3479.0,3392.0,3457.0,1168200.0,3457.0,0.0,0.0,0.0,0.1,1,23600.0,4800.0,62.0,1,0.017618641659562374,-1.0,5
89,89,2023-06-26,0,25,3555.0,3573.0,3509.0,3519.0,716500.0,3519.0,0.0,0.0,0.0,0.1,1,16300.0,4500.0,40.0,1,0.011239112110143298,36.0,5
91,91,2023-06-22,3,24,3530.0,3588.0,3525.0,3575.0,670200.0,3575.0,0.0,0.0,0.0,0.05,1,22500.0,6300.0,-74.0,0,-0.021136818051985147,-45.0,5
92,92,2023-06-21,2,24,3448.0,3506.0,3436.0,3501.0,543000.0,3501.0,0.0,0.0,0.0,0.15,3,22200.0,6100.0,-34.0,0,-0.00980674935102394,-53.0,5
93,93,2023-06-20,1,24,3485.0,3485.0,3448.0,3467.0,651300.0,3467.0,0.0,0.0,0.0,0.05,1,18700.0,7300.0,22.0,1,0.006305531670965893,18.0,5
94,94,2023-06-19,0,24,3489.0,3512.0,3457.0,3489.0,672100.0,3489.0,0.0,0.0,0.0,0.05,1,18500.0,12700.0,-18.0,0,-0.005185825410544511,0.0,5
96,96,2023-06-15,3,23,3490.0,3536.0,3454.0,3507.0,884000.0,3507.0,0.0,0.0,0.0,0.05,1,19300.0,14200.0,-44.0,0,-0.012705746462604677,-17.0,5
97,97,2023-06-14,2,23,3493.0,3500.0,3450.0,3463.0,762200.0,3463.0,0.0,0.0,0.0,0.3,3,20200.0,6000.0,-40.0,0,-0.011685655857435,30.0,5
98,98,2023-06-13,1,23,3439.0,3464.0,3418.0,3423.0,546600.0,3423.0,0.0,0.0,0.0,0.05,1,15800.0,5000.0,13.0,1,0.0037834691501746217,16.0,5
99,99,2023-06-12,0,23,3450.0,3476.0,3434.0,3436.0,408200.0,3436.0,0.0,0.0,0.0,0.05,1,19100.0,6200.0,0.0,0,0.0,14.0,5
101,101,2023-06-08,3,22,3452.0,3463.0,3373.0,3391.0,784200.0,3391.0,0.0,0.0,0.0,0.05,1,18100.0,9400.0,63.0,1,0.01823972206137811,61.0,5
102,102,2023-06-07,2,22,3545.0,3556.0,3438.0,3454.0,920300.0,3454.0,0.0,0.0,0.0,0.15,3,19900.0,5600.0,87.0,1,0.024569330697543065,91.0,5
103,103,2023-06-06,1,22,3464.0,3544.0,3446.0,3541.0,417500.0,3541.0,0.0,0.0,0.0,0.05,1,23000.0,5900.0,-42.0,0,-0.012003429551300371,-77.0,5
104,104,2023-06-05,0,22,3498.0,3503.0,3466.0,3499.0,601300.0,3499.0,0.0,0.0,0.0,0.1,1,26200.0,4200.0,-54.0,0,-0.01567489114658926,-1.0,5
106,106,2023-06-01,3,21,3390.0,3395.0,3355.0,3380.0,652600.0,3380.0,0.0,0.0,0.0,0.1,1,70200.0,3000.0,-5.0,0,-0.0014814814814814814,10.0,5
107,107,2023-05-31,2,21,3380.0,3420.0,3370.0,3375.0,1522300.0,3375.0,0.0,0.0,0.0,0.3,3,71600.0,3900.0,30.0,1,0.00881057268722467,5.0,5
108,108,2023-05-30,1,21,3390.0,3410.0,3355.0,3405.0,505400.0,3405.0,0.0,0.0,0.0,0.1,1,72300.0,3000.0,5.0,1,0.001466275659824047,-15.0,5
109,109,2023-05-29,0,21,3400.0,3430.0,3385.0,3410.0,356600.0,3410.0,0.0,0.0,0.0,0.1,1,75100.0,500.0,-25.0,0,-0.007385524372230428,-10.0,5
111,111,2023-05-25,3,20,3405.0,3430.0,3380.0,3405.0,490600.0,3405.0,0.0,0.0,0.0,0.1,1,80400.0,1400.0,-5.0,0,-0.0014705882352941176,0.0,5
112,112,2023-05-24,2,20,3425.0,3425.0,3395.0,3400.0,415000.0,3400.0,0.0,0.0,0.0,0.3,3,80400.0,1400.0,25.0,1,0.0072992700729927005,25.0,5
113,113,2023-05-23,1,20,3460.0,3470.0,3400.0,3425.0,456700.0,3425.0,0.0,0.0,0.0,0.1,1,75700.0,1400.0,15.0,1,0.00436046511627907,35.0,5
114,114,2023-05-22,0,20,3380.0,3455.0,3380.0,3440.0,353100.0,3440.0,0.0,0.0,0.0,0.1,1,76300.0,1500.0,-50.0,0,-0.014749262536873156,-60.0,5
116,116,2023-05-18,3,19,3415.0,3420.0,3330.0,3405.0,867100.0,3405.0,0.0,0.0,0.0,0.1,1,75700.0,1400.0,25.0,1,0.007288629737609329,10.0,5
117,117,2023-05-17,2,19,3380.0,3440.0,3370.0,3430.0,673600.0,3430.0,0.0,0.0,0.0,0.3,3,78900.0,1300.0,-45.0,0,-0.013293943870014771,-50.0,5
118,118,2023-05-16,1,19,3400.0,3405.0,3360.0,3385.0,630500.0,3385.0,0.0,0.0,0.0,0.1,1,75200.0,1400.0,5.0,1,0.0014749262536873156,15.0,5
119,119,2023-05-15,0,19,3385.0,3400.0,3355.0,3390.0,379000.0,3390.0,0.0,0.0,0.0,0.1,1,26000.0,1200.0,-30.0,0,-0.008928571428571428,-5.0,5
121,121,2023-05-11,3,18,3335.0,3355.0,3315.0,3340.0,444200.0,3340.0,0.0,0.0,0.0,0.05,1,19500.0,2300.0,5.0,1,0.0014947683109118087,-5.0,5
122,122,2023-05-10,2,18,3355.0,3360.0,3320.0,3345.0,475300.0,3345.0,0.0,0.0,0.0,0.3,3,21500.0,2300.0,-5.0,0,-0.0014970059880239522,10.0,5
123,123,2023-05-09,1,18,3350.0,3365.0,3320.0,3340.0,676300.0,3340.0,0.0,0.0,0.0,0.1,1,16600.0,3700.0,-15.0,0,-0.004511278195488722,10.0,5
124,124,2023-05-08,0,18,3310.0,3350.0,3285.0,3325.0,802200.0,3325.0,0.0,0.0,0.0,0.1,1,17600.0,7800.0,-10.0,0,-0.0030165912518853697,-15.0,5
125,125,2023-05-02,1,17,3355.0,3355.0,3265.0,3315.0,865300.0,3315.0,0.0,0.0,0.0,0.05,1,20100.0,7100.0,65.0,1,0.019230769230769232,40.0,2
126,126,2023-05-01,0,17,3385.0,3390.0,3345.0,3380.0,867200.0,3380.0,0.0,0.0,0.0,0.1,1,19200.0,11100.0,-5.0,0,-0.0014814814814814814,5.0,2
128,128,2023-04-27,3,16,3245.0,3305.0,3190.0,3305.0,1475100.0,3305.0,0.0,0.0,0.0,0.0,0,7700.0,7600.0,-60.0,0,-0.01848998459167951,-60.0,5
129,129,2023-04-26,2,16,3240.0,3255.0,3205.0,3245.0,937500.0,3245.0,0.0,0.0,0.0,0.0,0,5700.0,3100.0,25.0,1,0.00764525993883792,-5.0,5
130,130,2023-04-25,1,16,3180.0,3270.0,3170.0,3270.0,1511800.0,3270.0,0.0,0.0,0.0,0.0,0,9800.0,7300.0,-85.0,0,-0.026687598116169546,-90.0,5
131,131,2023-04-24,0,16,3105.0,3195.0,3100.0,3185.0,1119400.0,3185.0,0.0,0.0,0.0,0.0,0,11600.0,11600.0,-100.0,0,-0.03241491085899514,-80.0,5
133,133,2023-04-20,3,15,3050.0,3060.0,3025.0,3055.0,764400.0,3055.0,0.0,0.0,0.0,0.0,0,8200.0,7700.0,15.0,1,0.004885993485342019,-5.0,5
134,134,2023-04-19,2,15,3100.0,3105.0,3050.0,3070.0,516400.0,3070.0,0.0,0.0,0.0,0.0,0,7400.0,6400.0,35.0,1,0.011272141706924315,30.0,5
135,135,2023-04-18,1,15,3115.0,3140.0,3070.0,3105.0,720300.0,3105.0,0.0,0.0,0.0,0.0,0,6900.0,5100.0,20.0,1,0.0064,10.0,5
136,136,2023-04-17,0,15,3090.0,3125.0,3075.0,3125.0,884700.0,3125.0,0.0,0.0,0.0,0.0,0,5900.0,3300.0,-40.0,0,-0.012965964343598054,-35.0,5
138,138,2023-04-13,3,14,3005.0,3065.0,2991.0,3045.0,934800.0,3045.0,0.0,0.0,0.0,0.0,0,6200.0,2500.0,-15.0,0,-0.0049504950495049506,-40.0,5
139,139,2023-04-12,2,14,3020.0,3040.0,2999.0,3030.0,591300.0,3030.0,0.0,0.0,0.0,0.0,0,5100.0,2400.0,-20.0,0,-0.006644518272425249,-10.0,5
140,140,2023-04-11,1,14,2984.0,3010.0,2971.0,3010.0,446700.0,3010.0,0.0,0.0,0.0,0.0,0,3700.0,2600.0,-47.0,0,-0.015862301721228485,-26.0,5
141,141,2023-04-10,0,14,2939.0,2973.0,2933.0,2963.0,407100.0,2963.0,0.0,0.0,0.0,0.0,0,1800.0,2500.0,-41.0,0,-0.01403148528405202,-24.0,5
143,143,2023-04-06,3,13,2907.0,2934.0,2900.0,2934.0,617700.0,2934.0,0.0,0.0,0.0,0.0,0,1800.0,3000.0,-11.0,0,-0.00376325692781389,-27.0,5
144,144,2023-04-05,2,13,2981.0,2981.0,2923.0,2923.0,572400.0,2923.0,0.0,0.0,0.0,0.0,0,1900.0,2500.0,97.0,1,0.032119205298013244,58.0,5
145,145,2023-04-04,1,13,3000.0,3020.0,2968.0,3020.0,527200.0,3020.0,0.0,0.0,0.0,0.0,0,1700.0,2500.0,-22.0,0,-0.00733822548365577,-20.0,5
146,146,2023-04-03,0,13,2951.0,2999.0,2941.0,2998.0,747000.0,2998.0,0.0,0.0,0.0,0.0,0,1000.0,6000.0,-68.0,0,-0.023208191126279865,-47.0,5
148,148,2023-03-30,3,12,2860.0,2909.0,2853.0,2902.0,556300.0,2902.0,0.0,0.0,0.0,0.0,0,700.0,3500.0,14.0,1,0.004801097393689987,-42.0,5
149,149,2023-03-29,2,12,2855.0,2922.0,2853.0,2916.0,674300.0,2916.0,0.0,0.0,0.0,0.0,0,12300.0,9000.0,-54.0,0,-0.018867924528301886,-61.0,5
150,150,2023-03-28,1,12,2900.0,2900.0,2849.0,2862.0,570500.0,2862.0,0.0,0.0,0.0,0.0,0,2800.0,3200.0,10.0,1,0.003481894150417827,38.0,5
151,151,2023-03-27,0,12,2862.0,2900.0,2851.0,2872.0,546700.0,2872.0,0.0,0.0,0.0,0.0,0,2800.0,2100.0,-32.0,0,-0.011267605633802818,-10.0,5
153,153,2023-03-23,3,11,2833.0,2871.0,2815.0,2871.0,625500.0,2871.0,0.0,0.0,0.0,0.0,0,2800.0,1900.0,7.0,1,0.002432244614315497,-38.0,4
154,154,2023-03-22,2,11,2886.0,2891.0,2828.0,2878.0,973600.0,2878.0,0.0,0.0,0.0,0.0,0,1100.0,2000.0,-42.0,0,-0.014809590973201692,8.0,4
155,155,2023-03-20,0,11,2883.0,2901.0,2836.0,2836.0,525200.0,2836.0,0.0,0.0,0.0,0.0,0,0.0,0.0,75.0,1,0.02576434215046376,47.0,4
