,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,始値,高値,安値,終値,売買高,修正後終値,信用売残,信用買残,信用倍率,逆日歩,日歩日数,貸株残,融資残,_merge
10,2023-10-19,3,41,2550.0,2568.5,2534.0,2554.0,336200.0,2554.0,0.0,0.0,0.0,0.0,0.0,4100.0,37100.0,2550.0,2568.5,2534.0,2554.0,336200.0,2554.0,0.0,0.0,0.0,0.0,0.0,4100.0,37100.0,both
11,2023-10-18,2,41,2630.0,2635.0,2581.0,2606.0,229500.0,2606.0,0.0,0.0,0.0,0.0,0.0,3500.0,50400.0,2630.0,2635.0,2581.0,2606.0,229500.0,2606.0,0.0,0.0,0.0,0.0,0.0,3500.0,50400.0,both
12,2023-10-17,1,41,2625.0,2640.0,2596.0,2619.5,261500.0,2619.5,0.0,0.0,0.0,0.0,0.0,3500.0,49800.0,2625.0,2640.0,2596.0,2619.5,261500.0,2619.5,0.0,0.0,0.0,0.0,0.0,3500.0,49800.0,both
13,2023-10-16,0,41,2620.0,2622.5,2587.0,2596.5,458400.0,2596.5,0.0,0.0,0.0,0.0,0.0,3500.0,55500.0,2620.0,2622.5,2587.0,2596.5,458400.0,2596.5,0.0,0.0,0.0,0.0,0.0,3500.0,55500.0,both
14,2023-10-13,4,40,2696.0,2701.5,2647.5,2658.5,477200.0,2658.5,34300.0,564400.0,16.45,0.0,0.0,7200.0,49700.0,2696.0,2701.5,2647.5,2658.5,477200.0,2658.5,34300.0,564400.0,16.45,0.0,0.0,7200.0,49700.0,both
15,2023-10-12,3,40,2700.0,2746.0,2686.5,2746.0,437400.0,2746.0,0.0,0.0,0.0,0.0,0.0,3600.0,42500.0,2700.0,2746.0,2686.5,2746.0,437400.0,2746.0,0.0,0.0,0.0,0.0,0.0,3600.0,42500.0,both
16,2023-10-11,2,40,2678.0,2695.0,2664.0,2669.0,423400.0,2669.0,0.0,0.0,0.0,0.0,0.0,3500.0,50500.0,2678.0,2695.0,2664.0,2669.0,423400.0,2669.0,0.0,0.0,0.0,0.0,0.0,3500.0,50500.0,both
17,2023-10-10,1,40,2676.5,2706.5,2671.5,2678.5,473900.0,2678.5,0.0,0.0,0.0,0.0,0.0,3500.0,48500.0,2676.5,2706.5,2671.5,2678.5,473900.0,2678.5,0.0,0.0,0.0,0.0,0.0,3500.0,48500.0,both
18,2023-10-06,4,39,2648.0,2666.0,2599.0,2610.0,599900.0,2610.0,30900.0,566400.0,18.33,0.0,0.0,3500.0,48800.0,2648.0,2666.0,2599.0,2610.0,599900.0,2610.0,30900.0,566400.0,18.33,0.0,0.0,3500.0,48800.0,both
19,2023-10-05,3,39,2625.0,2646.0,2602.0,2641.5,512500.0,2641.5,0.0,0.0,0.0,0.0,0.0,3500.0,44900.0,2625.0,2646.0,2602.0,2641.5,512500.0,2641.5,0.0,0.0,0.0,0.0,0.0,3500.0,44900.0,both
20,2023-10-04,2,39,2636.5,2652.0,2586.0,2609.5,609600.0,2609.5,0.0,0.0,0.0,0.0,0.0,3500.0,43000.0,2636.5,2652.0,2586.0,2609.5,609600.0,2609.5,0.0,0.0,0.0,0.0,0.0,3500.0,43000.0,both
21,2023-10-03,1,39,2746.0,2751.5,2692.0,2705.0,321900.0,2705.0,0.0,0.0,0.0,0.0,0.0,6500.0,44300.0,2746.0,2751.5,2692.0,2705.0,321900.0,2705.0,0.0,0.0,0.0,0.0,0.0,6500.0,44300.0,both
22,2023-10-02,0,39,2787.0,2830.5,2763.0,2764.0,299800.0,2764.0,0.0,0.0,0.0,0.0,0.0,3500.0,44600.0,2787.0,2830.5,2763.0,2764.0,299800.0,2764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both
