,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
166,2023-11-02,3,3645.0,3665.0,3558.0,3558.0,953200.0,3558.0,0.0,0.0,0.0,0,0,0.0,0.0
167,2023-11-01,2,3575.0,3602.0,3537.0,3575.0,1338100.0,3575.0,0.0,0.0,0.0,0,0,1500.0,6600.0
168,2023-10-31,1,3430.0,3517.0,3405.0,3505.0,1390900.0,3505.0,0.0,0.0,0.0,0,0,1200.0,6600.0
169,2023-10-30,0,3427.0,3455.0,3371.0,3403.0,2927900.0,3403.0,0.0,0.0,0.0,0,0,6300.0,8000.0
170,2023-10-27,4,3440.0,3500.0,3418.0,3482.0,2087500.0,3482.0,55500.0,151600.0,2.73,0,0,200.0,7800.0
171,2023-10-26,3,3672.0,3685.0,3581.0,3630.0,997500.0,3630.0,0.0,0.0,0.0,0,0,3100.0,9600.0
172,2023-10-25,2,3670.0,3733.0,3653.0,3705.0,860600.0,3705.0,0.0,0.0,0.0,0.00,0,8500.0,6600.0
173,2023-10-24,1,3637.0,3669.0,3565.0,3650.0,892600.0,3650.0,0.0,0.0,0.0,0,0,6700.0,6900.0
174,2023-10-23,0,3675.0,3723.0,3674.0,3689.0,537900.0,3689.0,0.0,0.0,0.0,0.00,0,12900.0,10700.0
175,2023-10-20,4,3655.0,3730.0,3608.0,3687.0,387700.0,3687.0,76300.0,104100.0,1.36,0.00,0,12600.0,10700.0
176,2023-10-19,3,3663.0,3705.0,3654.0,3677.0,700900.0,3677.0,0.0,0.0,0.0,0.00,0,13600.0,11600.0
