,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
167,2023-11-02,3,1009.0,1033.0,995.0,1016.0,522500.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2023-11-01,2,1017.0,1023.0,996.0,1011.0,340000.0,1011.0,0.0,0.0,0.0,0.05,1.0,783400.0,118600.0
169,2023-10-31,1,1010.0,1015.0,984.0,1006.0,551400.0,1006.0,0.0,0.0,0.0,0.2,4.0,770600.0,116700.0
170,2023-10-30,0,1010.0,1034.0,996.0,1009.0,376700.0,1009.0,0.0,0.0,0.0,0.05,1.0,819700.0,117300.0
171,2023-10-27,4,1000.0,1018.0,989.0,1017.0,474600.0,1017.0,1417400.0,872200.0,0.62,0.05,1.0,806500.0,118700.0
172,2023-10-26,3,1015.0,1020.0,981.0,989.0,643800.0,989.0,0.0,0.0,0.0,0.05,1.0,743100.0,118400.0
173,2023-10-25,2,1070.0,1074.0,1031.0,1033.0,305100.0,1033.0,0.0,0.0,0.0,0.3,3.0,806600.0,117800.0
174,2023-10-24,1,1022.0,1053.0,1010.0,1052.0,687700.0,1052.0,0.0,0.0,0.0,0.05,1.0,808200.0,112000.0
175,2023-10-23,0,1007.0,1037.0,1005.0,1024.0,559300.0,1024.0,0.0,0.0,0.0,0.05,1.0,849100.0,108800.0
176,2023-10-20,4,1028.0,1057.0,1012.0,1021.0,550000.0,1021.0,1502400.0,899500.0,0.6,0.05,1.0,852600.0,108300.0
177,2023-10-19,3,1007.0,1090.0,1005.0,1028.0,494800.0,1028.0,0.0,0.0,0.0,0.05,1.0,886300.0,100700.0
