,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
166,2023-11-02,3,2775.0,2844.0,2640.0,2673.0,14632600.0,2673.0,0.0,0.0,0.0,0,0.0,0.0,0.0
167,2023-11-01,2,2688.0,2733.0,2682.5,2725.0,4616700.0,2725.0,0.0,0.0,0.0,0.00,0.0,136700.0,111500.0
168,2023-10-31,1,2569.5,2576.0,2510.0,2559.5,2764500.0,2559.5,0.0,0.0,0.0,0.00,0.0,108600.0,81000.0
169,2023-10-30,0,2597.5,2603.5,2539.0,2552.0,2841200.0,2552.0,0.0,0.0,0.0,0,0.0,110900.0,135400.0
170,2023-10-27,4,2643.5,2656.0,2626.5,2645.5,2267000.0,2645.5,444300.0,3717300.0,8.37,0.00,0.0,144900.0,122700.0
171,2023-10-26,3,2670.0,2673.5,2622.0,2635.5,1973000.0,2635.5,0.0,0.0,0.0,0.00,0.0,163500.0,139700.0
172,2023-10-25,2,2691.5,2715.0,2654.5,2668.0,2332800.0,2668.0,0.0,0.0,0.0,0.00,0.0,147400.0,128100.0
173,2023-10-24,1,2673.5,2697.5,2612.0,2657.5,1706400.0,2657.5,0.0,0.0,0.0,0.00,0.0,146900.0,125500.0
174,2023-10-23,0,2685.0,2691.0,2643.0,2667.5,1746400.0,2667.5,0.0,0.0,0.0,0.00,0.0,163200.0,142100.0
175,2023-10-20,4,2690.0,2702.5,2650.5,2683.5,3238800.0,2683.5,453500.0,3635400.0,8.02,0.00,0.0,142800.0,122700.0
176,2023-10-19,3,2749.0,2773.5,2718.5,2724.5,2460500.0,2724.5,0.0,0.0,0.0,0.00,0.0,132000.0,111900.0
