,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
62,2023-11-02,3,2483.0,2493.5,2454.0,2468.5,487200.0,2468.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2023-11-01,2,2450.5,2472.0,2439.0,2456.0,575200.0,2456.0,0.0,0.0,0.0,0.0,0.0,3700.0,34300.0
64,2023-10-31,1,2381.0,2423.0,2371.5,2423.0,1330000.0,2423.0,0.0,0.0,0.0,0.0,0.0,3900.0,33100.0
65,2023-10-30,0,2459.0,2459.0,2383.5,2409.0,1302700.0,2409.0,0.0,0.0,0.0,0.0,0.0,3900.0,43300.0
66,2023-10-27,4,2483.5,2509.5,2467.5,2490.0,586500.0,2490.0,32000.0,604900.0,18.9,0.0,0.0,3900.0,32800.0
67,2023-10-26,3,2484.0,2489.0,2451.5,2458.0,558400.0,2458.0,0.0,0.0,0.0,0.0,0.0,3900.0,36900.0
68,2023-10-25,2,2512.0,2525.0,2479.0,2489.5,675000.0,2489.5,0.0,0.0,0.0,0.0,0.0,7700.0,36800.0
69,2023-10-24,1,2500.0,2517.5,2441.0,2509.5,482000.0,2509.5,0.0,0.0,0.0,0.0,0.0,3700.0,33000.0
70,2023-10-23,0,2512.5,2530.0,2494.0,2512.0,312200.0,2512.0,0.0,0.0,0.0,0.0,0.0,3700.0,33400.0
71,2023-10-20,4,2517.0,2558.0,2506.0,2539.5,427900.0,2539.5,32200.0,599300.0,18.61,0.0,0.0,3700.0,33500.0
72,2023-10-19,3,2550.0,2568.5,2534.0,2554.0,336200.0,2554.0,0.0,0.0,0.0,0.0,0.0,4100.0,37100.0
