,日付,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
0,2023-09-25,2031.0,2071.0,2018.0,2060.0,11100.0,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-09-22,2021.0,2047.0,2004.0,2029.0,24800.0,2029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2023-09-21,2030.0,2043.0,2028.0,2032.0,14400.0,2032.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
3,2023-09-20,2076.0,2080.0,2030.0,2030.0,24800.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
4,2023-09-19,2057.0,2077.0,2057.0,2076.0,19900.0,2076.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
5,2023-09-15,2030.0,2066.0,2026.0,2057.0,24500.0,2057.0,2100.0,56300.0,26.81,0.0,0.0,0.0,3600.0
6,2023-09-14,2037.0,2040.0,2026.0,2031.0,17400.0,2031.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
7,2023-09-13,2060.0,2060.0,2034.0,2036.0,16000.0,2036.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
8,2023-09-12,2110.0,2110.0,2036.0,2060.0,30600.0,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
9,2023-09-11,2050.0,2050.0,2021.0,2040.0,28000.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
10,2023-09-08,2050.0,2058.0,2030.0,2039.0,27900.0,2039.0,2200.0,53400.0,24.27,0.0,0.0,0.0,3800.0
11,2023-09-07,2088.0,2105.0,2056.0,2061.0,18900.0,2061.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
12,2023-09-06,2120.0,2120.0,2096.0,2099.0,15000.0,2099.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0
13,2023-09-05,2106.0,2110.0,2082.0,2110.0,25300.0,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0
14,2023-09-04,2071.0,2093.0,2061.0,2089.0,16000.0,2089.0,0.0,0.0,0.0,0.0,0.0,200.0,3700.0
15,2023-09-01,2059.0,2062.0,2038.0,2055.0,17600.0,2055.0,3100.0,46300.0,14.94,0.0,0.0,600.0,3900.0
16,2023-08-31,2065.0,2075.0,2050.0,2059.0,15400.0,2059.0,0.0,0.0,0.0,0.0,0.0,600.0,3900.0
17,2023-08-30,2098.0,2099.0,2051.0,2062.0,27400.0,2062.0,0.0,0.0,0.0,0.0,0.0,600.0,3900.0
18,2023-08-29,2033.0,2078.0,2032.0,2064.0,29400.0,2064.0,0.0,0.0,0.0,0.0,0.0,1500.0,4000.0
19,2023-08-28,2008.0,2021.0,1993.0,2021.0,15400.0,2021.0,0.0,0.0,0.0,0.0,0.0,1500.0,4500.0
