,Unnamed: 0_x,日付,始値,高値,安値,終値,売買高,修正後終値,信用売残,信用買残,信用倍率,逆日歩,日歩日数,貸株残,融資残,Unnamed: 0_y,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,_merge
0,0.0,2023-08-10,2441.0,2495.0,2393.0,2408.0,214600.0,2408.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left_only
1,1.0,2023-08-09,2418.0,2473.0,2369.0,2427.0,418400.0,2427.0,0.0,0.0,0.0,0.00,1,9300.0,8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left_only
2,2.0,2023-08-08,2225.0,2248.0,2201.0,2219.0,63300.0,2219.0,0.0,0.0,0.0,0.00,4,8100.0,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left_only
3,3.0,2023-08-07,2184.0,2223.0,2173.0,2223.0,55300.0,2223.0,0.0,0.0,0.0,-,-,4700.0,5000.0,0.0,2184.0,2223.0,2173.0,2223.0,55300.0,2223.0,0.0,0.0,0.0,0,0,0.0,0.0,both
4,4.0,2023-08-04,2197.0,2232.0,2189.0,2206.0,60600.0,2206.0,15500.0,204500.0,13.19,0.00,-,5700.0,5700.0,1.0,2197.0,2232.0,2189.0,2206.0,60600.0,2206.0,0.0,0.0,0.0,0,-,5700.0,5700.0,both
5,5.0,2023-08-03,2250.0,2250.0,2204.0,2212.0,64200.0,2212.0,0.0,0.0,0.0,0.00,-,6200.0,6200.0,2.0,2250.0,2250.0,2204.0,2212.0,64200.0,2212.0,0.0,0.0,0.0,0,-,6200.0,6200.0,both
6,6.0,2023-08-02,2237.0,2273.0,2235.0,2269.0,66800.0,2269.0,0.0,0.0,0.0,-,-,3800.0,4300.0,3.0,2237.0,2273.0,2235.0,2269.0,66800.0,2269.0,0.0,0.0,0.0,-,-,3800.0,4300.0,both
7,7.0,2023-08-01,2240.0,2256.0,2222.0,2250.0,64100.0,2250.0,0.0,0.0,0.0,-,-,3200.0,4100.0,4.0,2240.0,2256.0,2222.0,2250.0,64100.0,2250.0,0.0,0.0,0.0,-,-,3200.0,4100.0,both
8,8.0,2023-07-31,2236.0,2252.0,2221.0,2237.0,72700.0,2237.0,0.0,0.0,0.0,-,-,2600.0,4200.0,5.0,2236.0,2252.0,2221.0,2237.0,72700.0,2237.0,0.0,0.0,0.0,-,-,2600.0,4200.0,both
9,9.0,2023-07-28,2189.0,2211.0,2181.0,2210.0,79800.0,2210.0,12200.0,203400.0,16.67,-,-,2400.0,3500.0,6.0,2189.0,2211.0,2181.0,2210.0,79800.0,2210.0,0.0,0.0,0.0,-,-,2400.0,3500.0,both
10,10.0,2023-07-27,2156.0,2193.0,2114.0,2189.0,66800.0,2189.0,0.0,0.0,0.0,-,-,2400.0,3400.0,7.0,2156.0,2193.0,2114.0,2189.0,66800.0,2189.0,0.0,0.0,0.0,-,-,2400.0,3400.0,both
11,11.0,2023-07-26,2170.0,2170.0,2121.0,2154.0,76300.0,2154.0,0.0,0.0,0.0,-,-,2400.0,3400.0,8.0,2170.0,2170.0,2121.0,2154.0,76300.0,2154.0,0.0,0.0,0.0,-,-,2400.0,3400.0,both
12,12.0,2023-07-25,2160.0,2182.0,2155.0,2172.0,52900.0,2172.0,0.0,0.0,0.0,-,-,2300.0,3400.0,9.0,2160.0,2182.0,2155.0,2172.0,52900.0,2172.0,0.0,0.0,0.0,-,-,2300.0,3400.0,both
13,13.0,2023-07-24,2134.0,2151.0,2125.0,2148.0,52600.0,2148.0,0.0,0.0,0.0,-,-,1600.0,2800.0,10.0,2134.0,2151.0,2125.0,2148.0,52600.0,2148.0,0.0,0.0,0.0,-,-,1600.0,2800.0,both
14,14.0,2023-07-21,2097.0,2115.0,2086.0,2114.0,54800.0,2114.0,10600.0,175300.0,16.54,0.00,-,2600.0,2600.0,11.0,2097.0,2115.0,2086.0,2114.0,54800.0,2114.0,10600.0,175300.0,16.54,0,-,2600.0,2600.0,both
15,15.0,2023-07-20,2125.0,2125.0,2095.0,2102.0,30800.0,2102.0,0.0,0.0,0.0,0.00,1,3400.0,2200.0,12.0,2125.0,2125.0,2095.0,2102.0,30800.0,2102.0,0.0,0.0,0.0,0,1,3400.0,2200.0,both
16,16.0,2023-07-19,2111.0,2129.0,2100.0,2114.0,40700.0,2114.0,0.0,0.0,0.0,0.00,3,3400.0,2200.0,13.0,2111.0,2129.0,2100.0,2114.0,40700.0,2114.0,0.0,0.0,0.0,0,3,3400.0,2200.0,both
17,17.0,2023-07-18,2090.0,2101.0,2082.0,2095.0,35900.0,2095.0,0.0,0.0,0.0,-,-,3800.0,5100.0,14.0,2090.0,2101.0,2082.0,2095.0,35900.0,2095.0,0.0,0.0,0.0,-,-,3800.0,5100.0,both
18,18.0,2023-07-14,2111.0,2125.0,2088.0,2090.0,43600.0,2090.0,13300.0,169000.0,12.71,0.00,-,4000.0,4000.0,15.0,2111.0,2125.0,2088.0,2090.0,43600.0,2090.0,13300.0,169000.0,12.71,0,-,4000.0,4000.0,both
19,19.0,2023-07-13,2126.0,2132.0,2114.0,2121.0,23100.0,2121.0,0.0,0.0,0.0,0.00,1,5200.0,4400.0,16.0,2126.0,2132.0,2114.0,2121.0,23100.0,2121.0,0.0,0.0,0.0,0,1,5200.0,4400.0,both
20,20.0,2023-07-12,2166.0,2177.0,2133.0,2133.0,25800.0,2133.0,0.0,0.0,0.0,0.00,4,5400.0,5100.0,17.0,2166.0,2177.0,2133.0,2133.0,25800.0,2133.0,0.0,0.0,0.0,0,4,5400.0,5100.0,both
