,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分,週日数
0,2023-11-17,4,45,1759.0,1786.5,1753.0,1786.5,3800100.0,1786.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,-0.0005600672080649678,-27.5,5
1,2023-11-16,3,45,1785.5,1813.0,1773.5,1785.5,6822100.0,1785.5,0.0,0.0,0.0,0.0,0.0,37500.0,59000.0,-33.5,0,-0.019121004566210045,0.0,5
2,2023-11-15,2,45,1751.5,1794.5,1743.0,1752.0,7921500.0,1752.0,0.0,0.0,0.0,0.0,0.0,64200.0,75500.0,-15.5,0,-0.008926000575871005,-0.5,5
3,2023-11-14,1,45,1708.0,1738.5,1705.5,1736.5,5885300.0,1736.5,0.0,0.0,0.0,0.0,0.0,900.0,81600.0,-62.0,0,-0.0370259779038519,-28.5,5
4,2023-11-13,0,45,1690.0,1709.5,1671.0,1674.5,4722600.0,1674.5,0.0,0.0,0.0,0.0,0.0,19000.0,104800.0,1.0,1,0.000596836765144733,15.5,5
5,2023-11-10,4,44,1675.0,1678.5,1647.0,1675.5,7719300.0,1675.5,857100.0,4071900.0,4.75,0.0,0.0,14500.0,105500.0,29.0,1,0.017013787034320917,-0.5,5
6,2023-11-09,3,44,1690.0,1724.0,1659.5,1704.5,8649600.0,1704.5,0.0,0.0,0.0,0.0,0.0,20300.0,125500.0,-41.5,0,-0.024954900781719785,-14.5,5
7,2023-11-08,2,44,1724.0,1733.0,1649.5,1663.0,21681600.0,1663.0,0.0,0.0,0.0,0.0,0.0,120300.0,102600.0,-156.5,0,-0.10388317291735812,61.0,5
8,2023-11-07,1,44,1510.5,1533.0,1502.0,1506.5,6652900.0,1506.5,0.0,0.0,0.0,0.0,0.0,0.0,133800.0,-6.5,0,-0.004333333333333333,4.0,5
9,2023-11-06,0,44,1502.0,1502.5,1480.5,1500.0,8715600.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,124100.0,-24.0,0,-0.016260162601626018,2.0,5
10,2023-11-02,3,43,1528.0,1537.0,1476.0,1476.0,6259000.0,1476.0,554800.0,4674900.0,8.43,0.0,0.0,0.0,138900.0,22.0,1,0.014686248331108143,52.0,4
11,2023-11-01,2,43,1493.0,1503.0,1475.0,1498.0,5562900.0,1498.0,0.0,0.0,0.0,0.0,0.0,400.0,129300.0,-74.0,0,-0.05196629213483146,-5.0,4
12,2023-10-31,1,43,1453.0,1454.0,1401.0,1424.0,7625000.0,1424.0,0.0,0.0,0.0,0.0,0.0,11100.0,128400.0,15.0,1,0.010423905489923557,29.0,4
13,2023-10-30,0,43,1470.0,1472.5,1429.0,1439.0,5574200.0,1439.0,0.0,0.0,0.0,0.0,0.0,15000.0,141200.0,62.0,1,0.041305796135909394,31.0,4
14,2023-10-27,4,42,1502.0,1509.5,1493.5,1501.0,4498300.0,1501.0,624900.0,4355200.0,6.97,0.0,0.0,17000.0,124300.0,2.5,1,0.0016627868307283007,1.0,5
15,2023-10-26,3,42,1515.0,1524.5,1492.5,1503.5,3716600.0,1503.5,0.0,0.0,0.0,0.0,0.0,37500.0,122900.0,19.5,1,0.012803676953381483,11.5,5
16,2023-10-25,2,42,1535.5,1550.0,1523.0,1523.0,3314500.0,1523.0,0.0,0.0,0.0,0.0,0.0,19500.0,123200.0,-12.0,0,-0.007941760423560556,12.5,5
17,2023-10-24,1,42,1508.5,1527.5,1472.0,1511.0,4635700.0,1511.0,0.0,0.0,0.0,0.0,0.0,20400.0,143000.0,-9.5,0,-0.006327006327006327,-2.5,5
18,2023-10-23,0,42,1511.0,1523.0,1482.0,1501.5,3536600.0,1501.5,0.0,0.0,0.0,0.0,0.0,46900.0,142700.0,12.0,1,0.007928642220019821,9.5,5
19,2023-10-20,4,41,1538.5,1540.5,1502.0,1513.5,4944000.0,1513.5,677000.0,4229000.0,6.25,0.0,0.0,28400.0,140400.0,41.0,1,0.02637504020585397,25.0,5
20,2023-10-19,3,41,1572.5,1585.0,1552.0,1554.5,3606400.0,1554.5,0.0,0.0,0.0,0.0,0.0,34800.0,118100.0,57.0,1,0.03537077257213776,18.0,5
21,2023-10-18,2,41,1619.5,1641.0,1606.0,1611.5,3615700.0,1611.5,0.0,0.0,0.0,0.0,0.0,61200.0,108400.0,-17.0,0,-0.01066164941988084,8.0,5
