,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分,週日数
0,2023-11-17,4,45,3744.0,3780.0,3733.0,3771.0,583700.0,3771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0,-0.013437248051599033,-27.0,5
1,2023-11-16,3,45,3704.0,3761.0,3675.0,3721.0,495500.0,3721.0,0.0,0.0,0.0,0.0,0.0,3400.0,6400.0,-6.0,0,-0.0016150740242261105,-17.0,5
2,2023-11-15,2,45,3718.0,3735.0,3689.0,3715.0,451800.0,3715.0,0.0,0.0,0.0,0.0,0.0,3100.0,6400.0,-67.0,0,-0.01836622807017544,3.0,5
3,2023-11-14,1,45,3672.0,3675.0,3616.0,3648.0,441800.0,3648.0,0.0,0.0,0.0,0.0,0.0,4200.0,6400.0,-20.0,0,-0.005512679162072767,24.0,5
4,2023-11-13,0,45,3670.0,3683.0,3610.0,3628.0,498000.0,3628.0,0.0,0.0,0.0,0.0,0.0,4200.0,6400.0,-14.0,0,-0.00387382401770891,42.0,5
5,2023-11-10,4,44,3588.0,3622.0,3572.0,3614.0,418100.0,3614.0,48700.0,107600.0,2.21,0.0,0.0,3800.0,6400.0,-4.0,0,-0.00110803324099723,-26.0,5
6,2023-11-09,3,44,3590.0,3617.0,3530.0,3610.0,547600.0,3610.0,0.0,0.0,0.0,0.0,0.0,3800.0,7500.0,-66.0,0,-0.018623024830699775,-20.0,5
7,2023-11-08,2,44,3671.0,3681.0,3535.0,3544.0,645200.0,3544.0,0.0,0.0,0.0,0.0,0.0,3200.0,6400.0,74.0,1,0.02045328911000553,127.0,5
8,2023-11-07,1,44,3684.0,3701.0,3605.0,3618.0,746600.0,3618.0,0.0,0.0,0.0,0.0,0.0,3400.0,6400.0,49.0,1,0.013362421598036541,66.0,5
9,2023-11-06,0,44,3624.0,3690.0,3609.0,3667.0,840600.0,3667.0,0.0,0.0,0.0,0.0,0.0,3200.0,6400.0,-109.0,0,-0.030635188308038224,-43.0,5
