,Unnamed: 0,日付,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,Unnamed: 0_x,Unnamed: 0_y
28,24.0,2023-07-21,1361.0,1361.5,1333.5,1339.0,490200.0,1339.0,505700.0,1979900.0,3.92,0,0,4000.0,26900.0,,
29,25.0,2023-07-20,1361.0,1379.5,1361.0,1366.5,754100.0,1366.5,0.0,0.0,0.0,0,0,5100.0,15400.0,,
30,26.0,2023-07-19,1366.5,1374.5,1347.5,1360.5,771900.0,1360.5,0.0,0.0,0.0,0,0,5400.0,15100.0,,
31,27.0,2023-07-18,1321.0,1338.0,1320.0,1336.5,467800.0,1336.5,0.0,0.0,0.0,0,0,4700.0,23400.0,,
32,28.0,2023-07-14,1324.0,1328.0,1312.5,1326.0,450300.0,1326.0,510300.0,1999400.0,3.92,0,0,4200.0,23100.0,,
33,29.0,2023-07-13,1311.0,1327.5,1301.5,1321.0,518200.0,1321.0,0.0,0.0,0.0,0,0,4700.0,23100.0,,
34,30.0,2023-07-12,1327.0,1327.0,1308.0,1320.5,538900.0,1320.5,0.0,0.0,0.0,0,0,3700.0,32900.0,,
35,31.0,2023-07-11,1339.0,1339.0,1314.5,1317.0,740300.0,1317.0,0.0,0.0,0.0,0,0,3700.0,71100.0,,
36,32.0,2023-07-10,1343.5,1345.5,1329.5,1339.0,499600.0,1339.0,0.0,0.0,0.0,0,0,3800.0,74500.0,,
37,33.0,2023-07-07,1350.0,1350.0,1323.5,1338.0,631900.0,1338.0,515000.0,2062100.0,4.0,0,0,3800.0,64500.0,,
38,34.0,2023-07-06,1353.0,1364.0,1348.5,1351.5,650600.0,1351.5,0.0,0.0,0.0,0,0,4400.0,62700.0,,
39,35.0,2023-07-05,1374.5,1376.5,1356.0,1366.5,619100.0,1366.5,0.0,0.0,0.0,0,0,4900.0,52700.0,,
40,36.0,2023-07-04,1383.5,1408.5,1378.5,1378.5,804100.0,1378.5,0.0,0.0,0.0,0,0,5200.0,52700.0,,
41,37.0,2023-07-03,1373.0,1383.0,1371.5,1383.0,502000.0,1383.0,0.0,0.0,0.0,0,0,5300.0,52700.0,,
42,38.0,2023-06-30,1359.5,1372.0,1358.0,1369.0,581000.0,1369.0,455000.0,2076600.0,4.56,0,0,5200.0,72400.0,,
43,39.0,2023-06-29,1371.5,1373.5,1350.5,1358.0,496300.0,1358.0,0.0,0.0,0.0,0,0,4700.0,72100.0,,
44,40.0,2023-06-28,1348.5,1375.5,1347.5,1371.5,493300.0,1371.5,0.0,0.0,0.0,0,0,7400.0,62400.0,,
45,41.0,2023-06-27,1346.5,1352.0,1331.5,1345.0,384100.0,1345.0,0.0,0.0,0.0,0,0,4000.0,62400.0,,
46,42.0,2023-06-26,1344.5,1350.5,1330.5,1344.0,364300.0,1344.0,0.0,0.0,0.0,0,0,4700.0,62400.0,,
47,43.0,2023-06-23,1357.0,1366.0,1335.0,1341.5,604300.0,1341.5,433500.0,2047700.0,4.72,0,0,4700.0,62400.0,,
48,44.0,2023-06-22,1340.0,1353.0,1336.0,1346.0,450600.0,1346.0,0.0,0.0,0.0,0,0,5200.0,63700.0,,
49,45.0,2023-06-21,1326.0,1337.0,1315.0,1336.5,589400.0,1336.5,0.0,0.0,0.0,0,0,4400.0,53300.0,,
50,46.0,2023-06-20,1325.0,1338.0,1322.0,1330.0,657900.0,1330.0,0.0,0.0,0.0,0,0,4100.0,52300.0,,
51,47.0,2023-06-19,1334.5,1338.5,1323.5,1330.0,406500.0,1330.0,0.0,0.0,0.0,0,0,0.0,53200.0,,
52,48.0,2023-06-16,1319.0,1342.0,1317.0,1326.5,906200.0,1326.5,421000.0,2098000.0,4.98,0,0,0.0,67000.0,,
53,49.0,2023-06-15,1307.0,1325.0,1299.5,1319.0,500800.0,1319.0,0.0,0.0,0.0,0,0,0.0,80400.0,,
54,50.0,2023-06-14,1333.0,1333.0,1314.0,1316.0,480800.0,1316.0,0.0,0.0,0.0,0,0,0.0,79200.0,,
55,51.0,2023-06-13,1314.0,1326.5,1307.5,1322.5,635400.0,1322.5,0.0,0.0,0.0,0,0,13800.0,77400.0,,
56,52.0,2023-06-12,1316.0,1319.5,1306.0,1314.5,509600.0,1314.5,0.0,0.0,0.0,0,0,16800.0,76400.0,,
57,53.0,2023-06-09,1292.5,1311.0,1287.0,1308.0,685000.0,1308.0,440900.0,2188000.0,4.96,0,0,27900.0,86500.0,,
