,Unnamed: 0,日付,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,Unnamed: 0_x,Unnamed: 0_y
42,38.0,2023-06-30,189.0,190.0,186.0,190.0,58100.0,190.0,1000.0,122100.0,122.1,0,0,0,0,,
43,39.0,2023-06-29,192.0,192.0,189.0,190.0,36100.0,190.0,0.0,0.0,0.0,0,0,0,0,,
44,40.0,2023-06-28,187.0,192.0,187.0,191.0,51600.0,191.0,0.0,0.0,0.0,0,0,0,0,,
45,41.0,2023-06-27,192.0,193.0,185.0,188.0,198700.0,188.0,0.0,0.0,0.0,0,0,0,0,,
46,42.0,2023-06-26,202.0,214.0,192.0,192.0,371800.0,192.0,0.0,0.0,0.0,0,0,0,0,,
47,43.0,2023-06-23,197.0,208.0,195.0,199.0,296300.0,199.0,1000.0,101200.0,101.2,0,0,0,0,,
48,44.0,2023-06-22,196.0,198.0,191.0,192.0,95600.0,192.0,0.0,0.0,0.0,0,0,0,0,,
49,45.0,2023-06-21,197.0,199.0,195.0,199.0,52100.0,199.0,0.0,0.0,0.0,0,0,0,0,,
50,46.0,2023-06-20,193.0,196.0,193.0,195.0,52800.0,195.0,0.0,0.0,0.0,0,0,0,0,,
51,47.0,2023-06-19,196.0,196.0,193.0,195.0,62100.0,195.0,0.0,0.0,0.0,0,0,0,0,,
52,48.0,2023-06-16,188.0,195.0,188.0,193.0,134400.0,193.0,1000.0,89100.0,89.1,0,0,0,0,,
53,49.0,2023-06-15,189.0,189.0,185.0,187.0,131700.0,187.0,0.0,0.0,0.0,0,0,0,0,,
54,50.0,2023-06-14,196.0,196.0,189.0,189.0,154600.0,189.0,0.0,0.0,0.0,0,0,0,0,,
55,51.0,2023-06-13,205.0,220.0,194.0,195.0,544700.0,195.0,0.0,0.0,0.0,0,0,0,0,,
56,52.0,2023-06-12,198.0,199.0,193.0,198.0,89700.0,198.0,0.0,0.0,0.0,0,0,0,0,,
57,53.0,2023-06-09,205.0,205.0,197.0,198.0,146300.0,198.0,1000.0,81200.0,81.2,0,0,0,0,,
58,54.0,2023-06-08,205.0,209.0,203.0,203.0,50000.0,203.0,0.0,0.0,0.0,0,0,0,0,,
59,55.0,2023-06-07,204.0,211.0,203.0,207.0,96700.0,207.0,0.0,0.0,0.0,0,0,0,0,,
60,56.0,2023-06-06,206.0,207.0,202.0,202.0,86500.0,202.0,0.0,0.0,0.0,0,0,0,0,,
61,57.0,2023-06-05,207.0,210.0,206.0,206.0,112400.0,206.0,0.0,0.0,0.0,0,0,0,0,,
62,58.0,2023-06-02,202.0,205.0,201.0,203.0,77900.0,203.0,1000.0,64500.0,64.5,0,0,0,0,,
63,59.0,2023-06-01,206.0,206.0,202.0,202.0,125300.0,202.0,0.0,0.0,0.0,0,0,0,0,,
64,60.0,2023-05-31,204.0,210.0,201.0,205.0,236200.0,205.0,0.0,0.0,0.0,0,0,0,0,,
65,61.0,2023-05-30,226.0,253.0,200.0,207.0,1514000.0,207.0,0.0,0.0,0.0,0,0,0,0,,
66,62.0,2023-05-29,212.0,220.0,208.0,218.0,183600.0,218.0,0.0,0.0,0.0,0,0,0,0,,
67,63.0,2023-05-26,206.0,213.0,201.0,208.0,182700.0,208.0,1000.0,121700.0,121.7,0,0,0,0,,
68,64.0,2023-05-25,206.0,208.0,201.0,204.0,193700.0,204.0,0.0,0.0,0.0,0,0,0,0,,
69,65.0,2023-05-24,217.0,222.0,207.0,207.0,378400.0,207.0,0.0,0.0,0.0,0,0,0,0,,
70,66.0,2023-05-23,236.0,237.0,212.0,212.0,558300.0,212.0,0.0,0.0,0.0,0,0,0,0,,
71,67.0,2023-05-22,247.0,253.0,236.0,238.0,149700.0,238.0,0.0,0.0,0.0,0,0,0,0,,
72,68.0,2023-05-19,264.0,264.0,244.0,245.0,231000.0,245.0,1000.0,50500.0,50.5,0,0,0,0,,
73,69.0,2023-05-18,300.0,300.0,254.0,264.0,485100.0,264.0,0.0,0.0,0.0,0,0,0,0,,
74,70.0,2023-05-17,262.0,293.0,255.0,288.0,593400.0,288.0,0.0,0.0,0.0,0,0,0,0,,
75,71.0,2023-05-16,246.0,261.0,245.0,260.0,169100.0,260.0,0.0,0.0,0.0,0,0,0,0,,
76,72.0,2023-05-15,254.0,270.0,244.0,254.0,232100.0,254.0,0.0,0.0,0.0,0,0,0,0,,
77,73.0,2023-05-12,267.0,282.0,245.0,254.0,397000.0,254.0,1000.0,48200.0,48.2,0,0,0,0,,
78,74.0,2023-05-11,267.0,277.0,266.0,267.0,170900.0,267.0,0.0,0.0,0.0,0,0,0,0,,
79,75.0,2023-05-10,300.0,302.0,266.0,274.0,398800.0,274.0,0.0,0.0,0.0,0,0,0,0,,
80,76.0,2023-05-09,294.0,325.0,286.0,288.0,645500.0,288.0,0.0,0.0,0.0,0,0,0,0,,
81,77.0,2023-05-08,305.0,328.0,283.0,290.0,1075100.0,290.0,0.0,0.0,0.0,0,0,0,0,,
82,78.0,2023-05-02,360.0,399.0,320.0,329.0,3112000.0,329.0,0.0,0.0,0.0,0,0,0,0,,
83,79.0,2023-05-01,265.0,320.0,265.0,320.0,2210100.0,320.0,0.0,0.0,0.0,0,0,0,0,,
84,80.0,2023-04-28,221.0,283.0,221.0,240.0,3174700.0,240.0,1000.0,52100.0,52.1,0,0,0,0,,
85,81.0,2023-04-27,176.0,213.0,167.0,213.0,3047400.0,213.0,0.0,0.0,0.0,0,0,0,0,,
86,82.0,2023-04-26,154.0,201.0,153.0,163.0,2090600.0,163.0,0.0,0.0,0.0,0,0,0,0,,
87,83.0,2023-04-25,148.0,155.0,148.0,154.0,132000.0,154.0,0.0,0.0,0.0,0,0,0,0,,
88,84.0,2023-04-24,154.0,154.0,147.0,147.0,135100.0,147.0,0.0,0.0,0.0,0,0,0,0,,
89,85.0,2023-04-21,159.0,161.0,152.0,152.0,98400.0,152.0,1000.0,106800.0,106.8,0,0,0,0,,
90,86.0,2023-04-20,171.0,171.0,156.0,156.0,545100.0,156.0,0.0,0.0,0.0,0,0,0,0,,
91,87.0,2023-04-19,177.0,181.0,174.0,176.0,142800.0,176.0,0.0,0.0,0.0,0,0,0,0,,
92,88.0,2023-04-18,183.0,194.0,179.0,182.0,198100.0,182.0,0.0,0.0,0.0,0,0,0,0,,
93,89.0,2023-04-17,180.0,204.0,171.0,188.0,725700.0,188.0,0.0,0.0,0.0,0,0,0,0,,
94,90.0,2023-04-14,215.0,233.0,178.0,180.0,2493200.0,180.0,1000.0,141900.0,141.9,0,0,0,0,,
95,91.0,2023-04-13,146.0,196.0,145.0,196.0,958300.0,196.0,0.0,0.0,0.0,0,0,0,0,,
96,92.0,2023-04-12,146.0,146.0,141.0,146.0,25400.0,146.0,0.0,0.0,0.0,0,0,0,0,,
97,93.0,2023-04-11,143.0,147.0,143.0,146.0,7300.0,146.0,0.0,0.0,0.0,0,0,0,0,,
98,94.0,2023-04-10,144.0,145.0,142.0,143.0,21300.0,143.0,0.0,0.0,0.0,0,0,0,0,,
99,95.0,2023-04-07,141.0,147.0,141.0,142.0,35500.0,142.0,1000.0,81800.0,81.8,0,0,0,0,,
100,96.0,2023-04-06,139.0,144.0,139.0,142.0,27100.0,142.0,0.0,0.0,0.0,0,0,0,0,,
101,97.0,2023-04-05,138.0,141.0,138.0,139.0,9000.0,139.0,0.0,0.0,0.0,0,0,0,0,,
102,98.0,2023-04-04,142.0,142.0,140.0,141.0,8700.0,141.0,0.0,0.0,0.0,0,0,0,0,,
103,99.0,2023-04-03,143.0,143.0,141.0,142.0,5100.0,142.0,0.0,0.0,0.0,0,0,0,0,,
104,100.0,2023-03-31,143.0,143.0,141.0,142.0,5200.0,142.0,1000.0,81900.0,81.9,0,0,0,0,,
105,101.0,2023-03-30,141.0,143.0,138.0,143.0,18800.0,143.0,0.0,0.0,0.0,0,0,0,0,,
106,102.0,2023-03-29,141.0,142.0,138.0,142.0,17300.0,142.0,0.0,0.0,0.0,0,0,0,0,,
107,103.0,2023-03-28,138.0,142.0,136.0,142.0,38400.0,142.0,0.0,0.0,0.0,0,0,0,0,,
108,104.0,2023-03-27,133.0,136.0,133.0,136.0,16800.0,136.0,0.0,0.0,0.0,0,0,0,0,,
109,105.0,2023-03-24,133.0,134.0,133.0,133.0,11300.0,133.0,1000.0,83900.0,83.9,0,0,0,0,,
110,106.0,2023-03-23,133.0,134.0,132.0,133.0,6800.0,133.0,0.0,0.0,0.0,0,0,0,0,,
111,107.0,2023-03-22,132.0,133.0,131.0,132.0,27100.0,132.0,0.0,0.0,0.0,0,0,0,0,,
112,108.0,2023-03-20,132.0,132.0,130.0,131.0,4800.0,131.0,0.0,0.0,0.0,0,0,0,0,,
113,109.0,2023-03-17,131.0,132.0,130.0,131.0,39900.0,131.0,1000.0,91400.0,91.4,0,0,0,0,,
114,110.0,2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,99800.0,99.8,0,0,0,0,,
115,111.0,2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,98800.0,98.8,0,0,0,0,,
116,112.0,2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,98300.0,98.3,0,0,0,0,,
117,113.0,2023-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,90800.0,90.8,0,0,0,0,,
118,114.0,2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,96200.0,96.2,0,0,0,0,,
119,115.0,2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,111000.0,111.0,0,0,0,0,,
120,116.0,2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,96200.0,96.2,0,0,0,0,,
121,117.0,2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,93700.0,93.7,0,0,0,0,,
122,118.0,2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,95900.0,95.9,0,0,0,0,,
123,119.0,2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,85400.0,85.4,0,0,0,0,,
124,120.0,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-,-,,
125,121.0,2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,88700.0,88.7,0,0,0,0,,
126,122.0,2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,97600.0,97.6,0,0,0,0,,
127,123.0,2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,100300.0,100.3,0,0,0,0,,
128,124.0,2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,80600.0,80.6,0,0,0,0,,
129,125.0,2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,96100.0,96.1,0,0,0,0,,
130,126.0,2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,68500.0,68.5,0,0,0,0,,
131,127.0,2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,76100.0,76.1,0,0,0,0,,
132,128.0,2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,68900.0,68.9,0,0,0,0,,
133,129.0,2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,71100.0,11.85,0,0,0,0,,
134,130.0,2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,69700.0,11.62,0,0,0,0,,
