,Unnamed: 0_x,日付,始値,高値,安値,終値,売買高,修正後終値,信用売残,信用買残,信用倍率,逆日歩,日歩日数,貸株残,融資残,Unnamed: 0_y,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,_merge
19,19,2023-08-03,5875,5907,5830,5835,1389500,5835,0,0,0,-,-,100,55500,15,5875,5907,5830,5835,1389500,5835,0,0,0,0,0,100,55500,both
20,20,2023-08-02,5900,5997,5888,5924,2690100,5924,0,0,0,-,-,5000,52100,16,5900,5997,5888,5924,2690100,5924,0,0,0,0,0,5000,52100,both
21,21,2023-08-01,5858,5899,5835,5899,1260500,5899,0,0,0,-,-,0,53200,17,5858,5899,5835,5899,1260500,5899,0,0,0,0,0,0,53200,both
22,22,2023-07-31,5845,5896,5814,5843,1336000,5843,0,0,0,-,-,0,54500,18,5845,5896,5814,5843,1336000,5843,0,0,0,0,0,0,54500,both
23,23,2023-07-28,5724,5799,5703,5781,1310000,5781,53000,2388100,45.06,0,0,0,0,19,5724,5799,5703,5781,1310000,5781,53000,2388100,45.06,0,0,100,55800,both
24,24,2023-07-27,5750,5769,5723,5767,993500,5767,0,0,0,0,0,0,0,20,5750,5769,5723,5767,993500,5767,0,0,0,0,0,0,50800,both
45,,2023-07-26,,,,,,,,,,,,,,21,5720,5733,5666,5728,1300200,5728,0,0,0,0,0,0,56000,right_only
46,,2023-07-25,,,,,,,,,,,,,,22,5740,5744,5714,5728,836900,5728,0,0,0,0,0,0,59600,right_only
47,,2023-07-24,,,,,,,,,,,,,,23,5725,5756,5712,5721,956300,5721,0,0,0,0,0,0,62400,right_only
25,25,2023-07-21,0,0,0,0,0,0,64500,2378400,36.87,0,0,0,0,24,5753,5757,5703,5712,1450700,5712,64500,2378400,36.87,0,0,3600,62000,both
48,,2023-07-20,,,,,,,,,,,,,,25,5775,5800,5747,5775,1124100,5775,0,0,0,0,0,3900,48700,right_only
49,,2023-07-19,,,,,,,,,,,,,,26,5717,5747,5683,5746,1136400,5746,0,0,0,0,0,1000,55900,right_only
50,,2023-07-18,,,,,,,,,,,,,,27,5719,5743,5650,5657,1339300,5657,0,0,0,0,0,200,53700,right_only
26,26,2023-07-14,0,0,0,0,0,0,67400,2307100,34.23,0,0,0,0,28,5827,5859,5739,5739,1299500,5739,67400,2307100,34.23,0,0,0,52000,both
51,,2023-07-13,,,,,,,,,,,,,,29,5840,5840,5781,5827,1095600,5827,0,0,0,0,0,0,40400,right_only
52,,2023-07-12,,,,,,,,,,,,,,30,5880,5889,5835,5849,765100,5849,0,0,0,0,0,2500,39400,right_only
53,,2023-07-11,,,,,,,,,,,,,,31,5850,5875,5817,5835,863800,5835,0,0,0,0,0,0,39100,right_only
54,,2023-07-10,,,,,,,,,,,,,,32,5861,5863,5811,5826,1053200,5826,0,0,0,0,0,3000,38100,right_only
27,27,2023-07-07,0,0,0,0,0,0,77700,2114800,27.22,0,0,0,0,33,5850,5911,5811,5843,1080700,5843,77700,2114800,27.22,0,0,5700,44900,both
55,,2023-07-06,,,,,,,,,,,,,,34,5869,5895,5812,5843,1206600,5843,0,0,0,0,0,3900,48900,right_only
56,,2023-07-05,,,,,,,,,,,,,,35,5930,5937,5837,5840,1813900,5840,0,0,0,0,0,200,46400,right_only
57,,2023-07-04,,,,,,,,,,,,,,36,5995,6013,5944,5944,1015200,5944,0,0,0,0,0,2500,34600,right_only
58,,2023-07-03,,,,,,,,,,,,,,37,6010,6034,5993,6006,939300,6006,0,0,0,0,0,0,34900,right_only
28,28,2023-06-30,0,0,0,0,0,0,68700,1895600,27.59,0,0,0,0,38,6024,6045,5957,5990,1351400,5990,68700,1895600,27.59,0,0,0,34400,both
59,,2023-06-29,,,,,,,,,,,,,,39,6078,6127,6030,6048,938400,6048,0,0,0,0,0,1700,32900,right_only
60,,2023-06-28,,,,,,,,,,,,,,40,6016,6070,6004,6070,1046900,6070,0,0,0,0,0,0,32300,right_only
61,,2023-06-27,,,,,,,,,,,,,,41,6029,6055,5992,6028,870700,6028,0,0,0,0,0,1700,32500,right_only
62,,2023-06-26,,,,,,,,,,,,,,42,6063,6070,5940,5989,1052600,5989,0,0,0,0,0,0,40200,right_only
29,29,2023-06-23,0,0,0,0,0,0,82700,1840400,22.25,0,0,0,0,43,6052,6115,6023,6063,1151200,6063,82700,1840400,22.25,0,0,4600,38400,both
63,,2023-06-22,,,,,,,,,,,,,,44,6054,6121,6029,6051,1065500,6051,0,0,0,0,0,5500,36500,right_only
64,,2023-06-21,,,,,,,,,,,,,,45,5912,6045,5912,6042,1347500,6042,0,0,0,0,0,0,34800,right_only
65,,2023-06-20,,,,,,,,,,,,,,46,5920,5935,5882,5912,926400,5912,0,0,0,0,0,1700,36600,right_only
66,,2023-06-19,,,,,,,,,,,,,,47,5987,5987,5912,5948,837600,5948,0,0,0,0,0,2500,36400,right_only
30,30,2023-06-16,0,0,0,0,0,0,68600,1957500,28.53,0,0,0,0,48,5949,5959,5904,5953,1570300,5953,68600,1957500,28.53,0,0,0,35500,both
67,,2023-06-15,,,,,,,,,,,,,,49,6006,6034,5972,5972,1061600,5972,0,0,0,0,0,400,36100,right_only
68,,2023-06-14,,,,,,,,,,,,,,50,5973,6032,5960,6018,980200,6018,0,0,0,0,0,100,34500,right_only
69,,2023-06-13,,,,,,,,,,,,,,51,5985,6034,5951,5964,1215800,5964,0,0,0,0,0,300,34700,right_only
70,,2023-06-12,,,,,,,,,,,,,,52,5964,5999,5929,5995,993900,5995,0,0,0,0,0,200,17800,right_only
31,31,2023-06-09,0,0,0,0,0,0,77300,1892200,24.48,0,0,0,0,53,5968,5999,5936,5987,1265600,5987,77300,1892200,24.48,0,0,200,14900,both
71,,2023-06-08,,,,,,,,,,,,,,54,5961,6052,5954,5987,1275600,5987,0,0,0,0,0,0,13000,right_only
72,,2023-06-07,,,,,,,,,,,,,,55,5960,5999,5890,5927,1673000,5927,0,0,0,0,0,0,15700,right_only
73,,2023-06-06,,,,,,,,,,,,,,56,5899,5961,5860,5957,1065500,5957,0,0,0,0,0,0,13900,right_only
74,,2023-06-05,,,,,,,,,,,,,,57,5892,5899,5856,5899,996900,5899,0,0,0,0,0,0,17700,right_only
32,32,2023-06-02,0,0,0,0,0,0,72500,1979700,27.31,0,0,0,0,58,5820,5850,5792,5848,946300,5848,72500,1979700,27.31,0,0,0,19300,both
75,,2023-06-01,,,,,,,,,,,,,,59,5841,5891,5802,5820,1064800,5820,0,0,0,0,0,0,18500,right_only
76,,2023-05-31,,,,,,,,,,,,,,60,5849,5871,5797,5841,2597000,5841,0,0,0,0,0,0,23300,right_only
77,,2023-05-30,,,,,,,,,,,,,,61,5947,5956,5838,5898,1090400,5898,0,0,0,0,0,0,14000,right_only
78,,2023-05-29,,,,,,,,,,,,,,62,5997,6006,5948,5960,844600,5960,0,0,0,0,0,0,19100,right_only
33,33,2023-05-26,0,0,0,0,0,0,115800,1822100,15.73,0,0,0,0,63,5898,6009,5886,5983,1328500,5983,115800,1822100,15.73,0,0,0,20000,both
79,,2023-05-25,,,,,,,,,,,,,,64,5900,5958,5854,5856,1431200,5856,0,0,0,0,0,100,16700,right_only
80,,2023-05-24,,,,,,,,,,,,,,65,6098,6101,5935,5939,1907500,5939,0,0,0,0,0,100,16400,right_only
81,,2023-05-23,,,,,,,,,,,,,,66,6200,6207,6062,6101,1813200,6101,0,0,0,0,0,1500,30100,right_only
82,,2023-05-22,,,,,,,,,,,,,,67,6086,6227,6081,6222,1359500,6222,0,0,0,0,0,600,30500,right_only
34,34,2023-05-19,0,0,0,0,0,0,128700,1789400,13.9,0,0,0,0,68,6191,6206,6057,6074,1910500,6074,128700,1789400,13.9,0,0,0,28000,both
83,,2023-05-18,,,,,,,,,,,,,,69,6341,6350,6203,6213,2287000,6213,0,0,0,0,0,2600,57300,right_only
84,,2023-05-17,,,,,,,,,,,,,,70,6190,6315,6180,6315,1659100,6315,0,0,0,0,0,11200,19700,right_only
85,,2023-05-16,,,,,,,,,,,,,,71,6144,6192,6115,6191,1486300,6191,0,0,0,0,0,4100,19400,right_only
86,,2023-05-15,,,,,,,,,,,,,,72,6156,6168,6100,6126,1370100,6126,0,0,0,0,0,11200,21700,right_only
35,35,2023-05-12,0,0,0,0,0,0,164500,1662500,10.11,0,0,0,0,73,6075,6149,6044,6131,1950500,6131,164500,1662500,10.11,0,0,12100,21400,both
87,,2023-05-11,,,,,,,,,,,,,,74,6002,6058,5994,6039,1023100,6039,0,0,0,0,0,6500,24400,right_only
88,,2023-05-10,,,,,,,,,,,,,,75,6035,6053,5996,6007,1500700,6007,0,0,0,0,0,6300,22700,right_only
89,,2023-05-09,,,,,,,,,,,,,,76,6058,6075,6003,6020,1131800,6020,0,0,0,0,0,6500,26500,right_only
90,,2023-05-08,,,,,,,,,,,,,,77,5959,6056,5939,6041,2100700,6041,0,0,0,0,0,7100,21200,right_only
91,,2023-05-02,,,,,,,,,,,,,,78,5994,5995,5915,5948,1904400,5948,0,0,0,0,0,6500,25500,right_only
92,,2023-05-01,,,,,,,,,,,,,,79,5900,5993,5896,5989,2916100,5989,0,0,0,0,0,6400,26700,right_only
36,36,2023-04-28,0,0,0,0,0,0,122700,1967700,16.04,0,0,0,0,80,5900,5903,5814,5891,1712200,5891,122700,1967700,16.04,0,0,6300,30100,both
93,,2023-04-27,,,,,,,,,,,,,,81,5903,5948,5831,5863,1743900,5863,0,0,0,0,0,6200,32100,right_only
94,,2023-04-26,,,,,,,,,,,,,,82,5935,6011,5893,5949,1803800,5949,0,0,0,0,0,6500,33800,right_only
95,,2023-04-25,,,,,,,,,,,,,,83,5952,6015,5942,5948,2293500,5948,0,0,0,0,0,17100,35400,right_only
96,,2023-04-24,,,,,,,,,,,,,,84,5885,5972,5877,5946,2003800,5946,0,0,0,0,0,9900,28200,right_only
37,37,2023-04-21,0,0,0,0,0,0,162300,1967400,12.12,0,0,0,0,85,5805,5834,5777,5818,794700,5818,162300,1967400,12.12,0,0,8600,34500,both
97,,2023-04-20,,,,,,,,,,,,,,86,5823,5874,5802,5802,1463400,5802,0,0,0,0,0,5100,36500,right_only
98,,2023-04-19,,,,,,,,,,,,,,87,5812,5865,5786,5849,1713000,5849,0,0,0,0,0,13600,30800,right_only
99,,2023-04-18,,,,,,,,,,,,,,88,5700,5789,5687,5771,1580800,5771,0,0,0,0,0,3000,36200,right_only
100,,2023-04-17,,,,,,,,,,,,,,89,5699,5725,5660,5695,1148400,5695,0,0,0,0,0,2800,36400,right_only
38,38,2023-04-14,0,0,0,0,0,0,127400,2122600,16.66,0,0,0,0,90,5660,5669,5626,5660,1316900,5660,127400,2122600,16.66,0,0,3300,41500,both
101,,2023-04-13,,,,,,,,,,,,,,91,5648,5655,5602,5650,953500,5650,0,0,0,0,0,100,48900,right_only
102,,2023-04-12,,,,,,,,,,,,,,92,5636,5665,5615,5641,1331200,5641,0,0,0,0,0,100,46900,right_only
103,,2023-04-11,,,,,,,,,,,,,,93,5638,5654,5599,5609,1064300,5609,0,0,0,0,0,100,54900,right_only
104,,2023-04-10,,,,,,,,,,,,,,94,5555,5684,5542,5621,1632300,5621,0,0,0,0,0,3400,48500,right_only
39,39,2023-04-07,0,0,0,0,0,0,112400,2309900,20.55,0,0,0,0,95,5541,5587,5527,5536,667200,5536,112400,2309900,20.55,0,0,3600,52600,both
105,,2023-04-06,,,,,,,,,,,,,,96,5541,5573,5518,5542,992300,5542,0,0,0,0,0,6200,55900,right_only
106,,2023-04-05,,,,,,,,,,,,,,97,5605,5610,5532,5557,1177300,5557,0,0,0,0,0,100,60900,right_only
107,,2023-04-04,,,,,,,,,,,,,,98,5563,5598,5540,5598,1704300,5598,0,0,0,0,0,0,56300,right_only
108,,2023-04-03,,,,,,,,,,,,,,99,5477,5555,5475,5550,1438600,5550,0,0,0,0,0,0,59700,right_only
40,40,2023-03-31,0,0,0,0,0,0,109500,2412500,22.03,0,0,0,0,100,5470,5489,5417,5457,1391500,5457,109500,2412500,22.03,0,0,100,51700,both
109,,2023-03-30,,,,,,,,,,,,,,101,5408,5464,5388,5460,1696100,5460,0,0,0,0,0,100,210900,right_only
110,,2023-03-29,,,,,,,,,,,,,,102,5426,5491,5421,5490,3071300,5490,0,0,0,0.3,3,172500,19700,right_only
111,,2023-03-28,,,,,,,,,,,,,,103,5430,5467,5365,5409,1756000,5409,0,0,0,0,0,0,26900,right_only
112,,2023-03-27,,,,,,,,,,,,,,104,5340,5477,5333,5438,2597400,5438,0,0,0,0,0,8100,24400,right_only
41,41,2023-03-24,0,0,0,0,0,0,1503600,2717700,1.81,0,0,0,0,105,5298,5312,5264,5299,1049700,5299,1503600,2717700,1.81,0,0,0,27100,both
113,,2023-03-23,,,,,,,,,,,,,,106,5304,5357,5280,5308,1119200,5308,0,0,0,0,0,0,25400,right_only
114,,2023-03-22,,,,,,,,,,,,,,107,5315,5377,5295,5306,1140500,5306,0,0,0,0,0,4300,29600,right_only
115,,2023-03-20,,,,,,,,,,,,,,108,5375,5376,5255,5256,1064200,5256,0,0,0,0,0,0,0,right_only
42,42,2023-03-17,0,0,0,0,0,0,906000,2632900,2.91,0,0,0,0,109,5256,5390,5256,5374,1757300,5374,906000,2632900,2.91,0,0,0,0,both
43,43,2023-03-10,0,0,0,0,0,0,567600,2682300,4.73,0,0,0,0,110,0,0,0,0,0,0,567600,2682300,4.73,0,0,0,0,both
44,44,2023-03-03,0,0,0,0,0,0,199200,3038800,15.26,0,0,0,0,111,0,0,0,0,0,0,199200,3038800,15.26,0,0,0,0,both
116,,2023-02-24,,,,,,,,,,,,,,112,0,0,0,0,0,0,98800,3143100,31.81,0,0,0,0,right_only
117,,2023-02-17,,,,,,,,,,,,,,113,0,0,0,0,0,0,71000,3090100,43.52,0,0,0,0,right_only
118,,2023-02-10,,,,,,,,,,,,,,114,0,0,0,0,0,0,64300,3100400,48.22,0,0,0,0,right_only
119,,2023-02-03,,,,,,,,,,,,,,115,0,0,0,0,0,0,69700,2848700,40.87,0,0,0,0,right_only
120,,2023-01-27,,,,,,,,,,,,,,116,0,0,0,0,0,0,83700,2233300,26.68,0,0,0,0,right_only
121,,2023-01-20,,,,,,,,,,,,,,117,0,0,0,0,0,0,78400,2202500,28.09,0,0,0,0,right_only
122,,2023-01-13,,,,,,,,,,,,,,118,0,0,0,0,0,0,72300,2209300,30.56,0,0,0,0,right_only
123,,2023-01-06,,,,,,,,,,,,,,119,0,0,0,0,0,0,77200,1913000,24.78,0,0,0,0,right_only
124,,2022-12-30,,,,,,,,,,,,,,120,0,0,0,0,0,0,96100,1702200,17.71,0,0,0,0,right_only
125,,2022-12-23,,,,,,,,,,,,,,121,0,0,0,0,0,0,116700,1835500,15.73,0,0,0,0,right_only
126,,2022-12-16,,,,,,,,,,,,,,122,0,0,0,0,0,0,202500,1635400,8.08,0,0,0,0,right_only
127,,2022-12-09,,,,,,,,,,,,,,123,0,0,0,0,0,0,144500,1918400,13.28,0,0,0,0,right_only
128,,2022-12-02,,,,,,,,,,,,,,124,0,0,0,0,0,0,165100,1905300,11.54,0,0,0,0,right_only
129,,2022-11-25,,,,,,,,,,,,,,125,0,0,0,0,0,0,189600,1851900,9.77,0,0,0,0,right_only
130,,2022-11-18,,,,,,,,,,,,,,126,0,0,0,0,0,0,200900,1869500,9.31,0,0,0,0,right_only
131,,2022-11-11,,,,,,,,,,,,,,127,0,0,0,0,0,0,141600,1905200,13.45,0,0,0,0,right_only
132,,2022-11-04,,,,,,,,,,,,,,128,0,0,0,0,0,0,142400,1720200,12.08,0,0,0,0,right_only
133,,2022-10-28,,,,,,,,,,,,,,129,0,0,0,0,0,0,161300,1762800,10.93,0,0,0,0,right_only
