,日付,始値,高値,安値,終値,売買高,修正後終値,信用売残,信用買残,信用倍率,逆日歩,日歩日数,貸株残,融資残
0,2023-08-10,2313.5,2349.5,2292.0,2340.0,10851000.0,2340.0,0.0,0.0,0.0,0,0,0.0,0.0
1,2023-08-09,2370.0,2370.5,2310.5,2325.5,11031500.0,2325.5,0.0,0.0,0.0,-,-,7400.0,228300.0
2,2023-08-08,2408.0,2409.0,2376.0,2378.0,9518600.0,2378.0,0.0,0.0,0.0,-,-,12100.0,222100.0
3,2023-08-07,2391.0,2393.5,2365.5,2372.5,6867200.0,2372.5,0.0,0.0,0.0,-,-,6900.0,222700.0
4,2023-08-04,2380.5,2401.5,2371.5,2391.0,8516500.0,2391.0,1222300.0,7406300.0,6.06,-,-,5700.0,188100.0
5,2023-08-03,2397.0,2403.0,2360.0,2365.0,12208400.0,2365.0,0.0,0.0,0.0,-,-,10000.0,248500.0
6,2023-08-02,2406.0,2433.0,2380.0,2382.5,13351700.0,2382.5,0.0,0.0,0.0,-,-,26900.0,283400.0
7,2023-08-01,2415.0,2451.5,2391.0,2424.5,19229000.0,2424.5,0.0,0.0,0.0,-,-,31700.0,234600.0
8,2023-07-31,2415.0,2447.0,2366.0,2404.0,23270700.0,2404.0,0.0,0.0,0.0,-,-,37700.0,172300.0
9,2023-07-28,2300.0,2379.0,2262.5,2379.0,34779100.0,2379.0,1630000.0,6164300.0,3.78,-,-,29300.0,132300.0
10,2023-07-27,2255.0,2275.0,2240.5,2270.0,10899500.0,2270.0,0.0,0.0,0.0,-,-,23100.0,127100.0
11,2023-07-26,2241.0,2245.0,2227.0,2240.5,5428200.0,2240.5,0.0,0.0,0.0,-,-,5700.0,134900.0
12,2023-07-25,2230.0,2243.0,2224.5,2240.5,7135400.0,2240.5,0.0,0.0,0.0,-,-,22300.0,130700.0
13,2023-07-24,2208.0,2232.0,2175.0,2213.5,11198100.0,2213.5,0.0,0.0,0.0,-,-,5300.0,166900.0
14,2023-07-21,2285.0,2286.0,2234.5,2242.5,9443200.0,2242.5,1128400.0,5940600.0,5.26,-,-,7300.0,153100.0
15,2023-07-20,2275.0,2276.5,2243.0,2245.5,8673000.0,2245.5,0.0,0.0,0.0,-,-,6000.0,152800.0
16,2023-07-19,2294.0,2301.5,2250.0,2265.0,11704700.0,2265.0,0.0,0.0,0.0,-,-,5800.0,226200.0
17,2023-07-18,2213.5,2281.0,2210.5,2274.5,13265900.0,2274.5,0.0,0.0,0.0,-,-,24800.0,170000.0
18,2023-07-14,2223.5,2231.5,2188.5,2213.5,9465300.0,2213.5,1026900.0,5869400.0,5.72,-,-,1700.0,151000.0
19,2023-07-13,2250.0,2255.0,2222.0,2226.0,8874000.0,2226.0,0.0,0.0,0.0,-,-,1300.0,116400.0
20,2023-07-12,2240.0,2258.0,2214.5,2249.0,11325600.0,2249.0,0.0,0.0,0.0,-,-,14800.0,136100.0
21,2023-07-11,2239.5,2242.0,2204.5,2213.5,6953600.0,2213.5,0.0,0.0,0.0,-,-,2200.0,156900.0
22,2023-07-10,2235.0,2245.5,2209.0,2224.5,8941200.0,2224.5,0.0,0.0,0.0,0,0,0.0,0.0
23,2023-07-07,2231.0,2244.5,2210.0,2211.0,8350600.0,2211.0,1076500.0,5518900.0,5.13,0,0,0.0,0.0
24,2023-07-06,2275.0,2280.5,2233.0,2233.0,10811700.0,2233.0,0.0,0.0,0.0,0,0,0.0,0.0
25,2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,1133600.0,6158500.0,5.43,0,0,0.0,0.0
26,2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1056200.0,6231000.0,5.9,0,0,0.0,0.0
27,2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1017700.0,6494400.0,6.38,0,0,0.0,0.0
