,日付,始値,高値,安値,終値,売買高,修正後終値,信用売残,信用買残,信用倍率,逆日歩,日歩日数,貸株残,融資残
0,2023-08-10,1799.0,1799.0,1750.0,1796.0,123800.0,1796.0,0.0,0.0,0.0,0,0,0.0,0.0
1,2023-08-09,1806.0,1841.0,1775.0,1800.0,245000.0,1800.0,0.0,0.0,0.0,0.00,1,6000.0,4800.0
2,2023-08-08,1825.0,1866.0,1790.0,1818.0,153000.0,1818.0,0.0,0.0,0.0,0.00,-,2800.0,4600.0
3,2023-08-07,1800.0,1830.0,1708.0,1790.0,297000.0,1790.0,0.0,0.0,0.0,-,-,1800.0,2700.0
4,2023-08-04,1768.0,1787.0,1751.0,1769.0,61200.0,1769.0,16300.0,89900.0,5.52,-,-,1600.0,2700.0
5,2023-08-03,1799.0,1801.0,1762.0,1772.0,123200.0,1772.0,0.0,0.0,0.0,-,-,1700.0,2800.0
6,2023-08-02,1825.0,1842.0,1805.0,1811.0,64300.0,1811.0,0.0,0.0,0.0,-,-,1700.0,2800.0
7,2023-08-01,1833.0,1841.0,1828.0,1840.0,45400.0,1840.0,0.0,0.0,0.0,-,-,2000.0,3300.0
8,2023-07-31,1867.0,1869.0,1835.0,1835.0,57800.0,1835.0,0.0,0.0,0.0,0.00,-,5600.0,4900.0
9,2023-07-28,1815.0,1844.0,1804.0,1836.0,63200.0,1836.0,19400.0,80100.0,4.13,0.00,-,5700.0,5000.0
10,2023-07-27,1833.0,1856.0,1810.0,1832.0,42700.0,1832.0,0.0,0.0,0.0,-,-,1800.0,2800.0
11,2023-07-26,1859.0,1859.0,1833.0,1844.0,32000.0,1844.0,0.0,0.0,0.0,-,-,2200.0,2800.0
12,2023-07-25,1849.0,1860.0,1847.0,1859.0,36200.0,1859.0,0.0,0.0,0.0,-,-,2000.0,2800.0
13,2023-07-24,1836.0,1864.0,1836.0,1856.0,42000.0,1856.0,0.0,0.0,0.0,-,-,2300.0,2800.0
14,2023-07-21,1848.0,1852.0,1820.0,1836.0,55400.0,1836.0,19800.0,78500.0,3.96,-,-,2100.0,2800.0
15,2023-07-20,1864.0,1895.0,1850.0,1850.0,65700.0,1850.0,0.0,0.0,0.0,-,-,2100.0,2800.0
16,2023-07-19,1876.0,1881.0,1845.0,1852.0,80500.0,1852.0,0.0,0.0,0.0,-,-,1000.0,2800.0
17,2023-07-18,1859.0,1890.0,1858.0,1872.0,62100.0,1872.0,0.0,0.0,0.0,-,-,1700.0,2800.0
18,2023-07-14,1873.0,1875.0,1831.0,1846.0,38800.0,1846.0,18700.0,75800.0,4.05,-,-,1300.0,2800.0
19,2023-07-13,1880.0,1880.0,1845.0,1860.0,61900.0,1860.0,0.0,0.0,0.0,-,-,1000.0,2800.0
20,2023-07-12,1861.0,1889.0,1845.0,1873.0,104500.0,1873.0,0.0,0.0,0.0,-,-,1000.0,6700.0
21,2023-07-11,1866.0,1884.0,1840.0,1845.0,51700.0,1845.0,0.0,0.0,0.0,-,-,2400.0,2800.0
22,2023-07-10,1870.0,1878.0,1844.0,1847.0,42500.0,1847.0,0.0,0.0,0.0,0,0,0.0,0.0
