,日付,始値,高値,安値,終値,売買高,修正後終値,信用売残,信用買残,信用倍率,逆日歩,日歩日数,貸株残,融資残
0,2023-08-10,1138.5,1149.5,1132.0,1143.5,9015900.0,1143.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-08-09,1150.0,1150.0,1127.5,1132.0,8130700.0,1132.0,0.0,0.0,0.0,0.0,1.0,357100.0,314000.0
2,2023-08-08,1155.0,1158.0,1142.5,1143.0,8294500.0,1143.0,0.0,0.0,0.0,0.0,4.0,489000.0,306000.0
3,2023-08-07,1143.0,1155.0,1141.5,1147.5,6920400.0,1147.5,0.0,0.0,0.0,0.0,1.0,491500.0,337800.0
4,2023-08-04,1138.0,1149.0,1138.0,1144.0,6448000.0,1144.0,921100.0,1899200.0,2.06,0.0,1.0,515200.0,440500.0
5,2023-08-03,1144.5,1144.5,1137.0,1139.5,6728100.0,1139.5,0.0,0.0,0.0,0.05,1.0,713700.0,481600.0
6,2023-08-02,1151.0,1153.0,1135.5,1140.0,10568000.0,1140.0,0.0,0.0,0.0,0.15,3.0,892800.0,514600.0
7,2023-08-01,1175.0,1176.5,1154.5,1158.5,12638200.0,1158.5,0.0,0.0,0.0,0.05,1.0,1332500.0,513200.0
8,2023-07-31,1175.5,1190.0,1169.0,1183.0,23839800.0,1183.0,0.0,0.0,0.0,0.05,1.0,1545400.0,391200.0
9,2023-07-28,1142.0,1170.0,1133.0,1169.5,42317500.0,1169.5,1679700.0,1965800.0,1.17,0.05,1.0,1230200.0,498400.0
10,2023-07-27,1140.0,1141.5,1136.5,1141.5,11689400.0,1141.5,0.0,0.0,0.0,0.05,1.0,1264600.0,491400.0
11,2023-07-26,1135.0,1140.0,1134.5,1140.0,11658000.0,1140.0,0.0,0.0,0.0,0.15,3.0,1238400.0,376600.0
12,2023-07-25,1137.0,1137.5,1134.5,1137.0,7809600.0,1137.0,0.0,0.0,0.0,0.05,1.0,1053400.0,379900.0
13,2023-07-24,1130.0,1136.5,1128.0,1136.5,9189400.0,1136.5,0.0,0.0,0.0,0.05,1.0,955000.0,376600.0
14,2023-07-21,1135.5,1136.0,1130.5,1134.0,7337800.0,1134.0,1356100.0,1822800.0,1.34,0.05,1.0,958700.0,364300.0
15,2023-07-20,1135.0,1135.5,1131.0,1133.0,6866100.0,1133.0,0.0,0.0,0.0,0.05,1.0,961600.0,305000.0
16,2023-07-19,1134.5,1136.0,1130.5,1133.0,8421400.0,1133.0,0.0,0.0,0.0,0.0,3.0,995200.0,344800.0
17,2023-07-18,1127.0,1135.0,1127.0,1131.5,7637500.0,1131.5,0.0,0.0,0.0,0.0,1.0,984400.0,349800.0
