,日付,始値,高値,安値,終値,売買高,修正後終値,信用売残,信用買残,信用倍率,逆日歩,日歩日数,貸株残,融資残
0,2023-08-10,6078.0,6165.0,6056.0,6164.0,1786000.0,6164.0,0.0,0.0,0.0,0,0,0.0,0.0
1,2023-08-09,5977.0,6091.0,5945.0,6023.0,1528400.0,6023.0,0.0,0.0,0.0,-,-,600.0,49400.0
2,2023-08-08,5894.0,5980.0,5879.0,5975.0,1451900.0,5975.0,0.0,0.0,0.0,-,-,100.0,50600.0
3,2023-08-07,5835.0,5869.0,5792.0,5860.0,675000.0,5860.0,0.0,0.0,0.0,-,-,100.0,51200.0
4,2023-08-04,5800.0,5852.0,5791.0,5837.0,924600.0,5837.0,66700.0,2277400.0,34.14,-,-,11800.0,55300.0
5,2023-08-03,5875.0,5907.0,5830.0,5835.0,1389500.0,5835.0,0.0,0.0,0.0,-,-,100.0,55500.0
6,2023-08-02,5900.0,5997.0,5888.0,5924.0,2690100.0,5924.0,0.0,0.0,0.0,-,-,5000.0,52100.0
7,2023-08-01,5858.0,5899.0,5835.0,5899.0,1260500.0,5899.0,0.0,0.0,0.0,-,-,0.0,53200.0
8,2023-07-31,5845.0,5896.0,5814.0,5843.0,1336000.0,5843.0,0.0,0.0,0.0,-,-,0.0,54500.0
9,2023-07-28,5724.0,5799.0,5703.0,5781.0,1310000.0,5781.0,53000.0,2388100.0,45.06,-,-,100.0,55800.0
10,2023-07-27,5750.0,5769.0,5723.0,5767.0,993500.0,5767.0,0.0,0.0,0.0,-,-,0.0,50800.0
11,2023-07-26,5720.0,5733.0,5666.0,5728.0,1300200.0,5728.0,0.0,0.0,0.0,-,-,0.0,56000.0
12,2023-07-25,5740.0,5744.0,5714.0,5728.0,836900.0,5728.0,0.0,0.0,0.0,-,-,0.0,59600.0
13,2023-07-24,5725.0,5756.0,5712.0,5721.0,956300.0,5721.0,0.0,0.0,0.0,-,-,0.0,62400.0
14,2023-07-21,5753.0,5757.0,5703.0,5712.0,1450700.0,5712.0,64500.0,2378400.0,36.87,-,-,3600.0,62000.0
15,2023-07-20,5775.0,5800.0,5747.0,5775.0,1124100.0,5775.0,0.0,0.0,0.0,-,-,3900.0,48700.0
16,2023-07-19,5717.0,5747.0,5683.0,5746.0,1136400.0,5746.0,0.0,0.0,0.0,-,-,1000.0,55900.0
17,2023-07-18,5719.0,5743.0,5650.0,5657.0,1339300.0,5657.0,0.0,0.0,0.0,-,-,200.0,53700.0
18,2023-07-14,5827.0,5859.0,5739.0,5739.0,1299500.0,5739.0,67400.0,2307100.0,34.23,-,-,0.0,52000.0
19,2023-07-13,5840.0,5840.0,5781.0,5827.0,1095600.0,5827.0,0.0,0.0,0.0,-,-,0.0,40400.0
20,2023-07-12,5880.0,5889.0,5835.0,5849.0,765100.0,5849.0,0.0,0.0,0.0,-,-,2500.0,39400.0
21,2023-07-11,5850.0,5875.0,5817.0,5835.0,863800.0,5835.0,0.0,0.0,0.0,-,-,0.0,39100.0
22,2023-07-10,5861.0,5863.0,5811.0,5826.0,1053200.0,5826.0,0.0,0.0,0.0,0,0,0.0,0.0
23,2023-07-07,5850.0,5911.0,5811.0,5843.0,1080700.0,5843.0,77700.0,2114800.0,27.22,0,0,0.0,0.0
24,2023-07-06,5869.0,5895.0,5812.0,5843.0,1206600.0,5843.0,0.0,0.0,0.0,0,0,0.0,0.0
25,2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,68700.0,1895600.0,27.59,0,0,0.0,0.0
26,2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,82700.0,1840400.0,22.25,0,0,0.0,0.0
27,2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,68600.0,1957500.0,28.53,0,0,0.0,0.0
