,日付,始値,高値,安値,終値,売買高,修正後終値,信用売残,信用買残,信用倍率,逆日歩,日歩日数,貸株残,融資残
0,2023-09-15,2610.0,2627.0,2569.0,2599.0,91200.0,2599.0,0.0,0.0,0.0,0,0,0.0,0.0
1,2023-09-14,2594.0,2614.0,2573.0,2609.0,52600.0,2609.0,0.0,0.0,0.0,-,-,9400.0,7100.0
2,2023-09-13,2630.0,2630.0,2550.0,2577.0,111300.0,2577.0,0.0,0.0,0.0,-,-,9800.0,7200.0
3,2023-09-12,2660.0,2671.0,2619.0,2639.0,54700.0,2639.0,0.0,0.0,0.0,0.00,-,12600.0,8300.0
4,2023-09-11,2645.0,2677.0,2626.0,2644.0,80900.0,2644.0,0.0,0.0,0.0,0.00,-,11500.0,7200.0
5,2023-09-08,2621.0,2670.0,2621.0,2640.0,63500.0,2640.0,33400.0,160200.0,4.8,-,-,13000.0,9300.0
6,2023-09-07,2604.0,2647.0,2598.0,2632.0,67900.0,2632.0,0.0,0.0,0.0,0.00,1,13300.0,5400.0
7,2023-09-06,2636.0,2660.0,2630.0,2635.0,56000.0,2635.0,0.0,0.0,0.0,0.00,3,12700.0,7700.0
8,2023-09-05,2670.0,2678.0,2630.0,2652.0,73800.0,2652.0,0.0,0.0,0.0,0.00,-,11800.0,7500.0
9,2023-09-04,2630.0,2677.0,2619.0,2673.0,77000.0,2673.0,0.0,0.0,0.0,0.00,-,11000.0,6900.0
10,2023-09-01,2610.0,2669.0,2610.0,2650.0,116900.0,2650.0,30200.0,163300.0,5.41,0.00,-,10400.0,6200.0
11,2023-08-31,2571.0,2613.0,2544.0,2610.0,88100.0,2610.0,0.0,0.0,0.0,-,-,5400.0,3000.0
12,2023-08-30,2583.0,2587.0,2568.0,2575.0,62700.0,2575.0,0.0,0.0,0.0,-,-,6200.0,3000.0
13,2023-08-29,2535.0,2570.0,2521.0,2561.0,82000.0,2561.0,0.0,0.0,0.0,-,-,5800.0,3000.0
14,2023-08-28,2458.0,2513.0,2450.0,2507.0,72700.0,2507.0,0.0,0.0,0.0,-,-,6000.0,3000.0
15,2023-08-25,2414.0,2452.0,2401.0,2446.0,39400.0,2446.0,21600.0,172100.0,7.97,-,-,3700.0,3000.0
16,2023-08-24,2470.0,2470.0,2430.0,2430.0,27400.0,2430.0,0.0,0.0,0.0,-,-,3400.0,3000.0
17,2023-08-23,2444.0,2483.0,2434.0,2469.0,33800.0,2469.0,0.0,0.0,0.0,-,-,4300.0,3000.0
18,2023-08-22,2410.0,2471.0,2395.0,2453.0,100000.0,2453.0,0.0,0.0,0.0,-,-,4600.0,3000.0
19,2023-08-21,2397.0,2418.0,2369.0,2408.0,72000.0,2408.0,0.0,0.0,0.0,-,-,3100.0,7500.0
20,2023-08-18,2349.0,2370.0,2337.0,2359.0,68900.0,2359.0,20400.0,171900.0,8.43,-,-,3200.0,7600.0
21,2023-08-17,2424.0,2430.0,2353.0,2387.0,119300.0,2387.0,0.0,0.0,0.0,-,-,3000.0,7600.0
22,2023-08-16,2367.0,2421.0,2367.0,2403.0,58000.0,2403.0,0.0,0.0,0.0,-,-,6100.0,7500.0
23,2023-08-15,2353.0,2408.0,2348.0,2403.0,70900.0,2403.0,0.0,0.0,0.0,0,0,0.0,0.0
24,2023-08-14,2408.0,2429.0,2329.0,2345.0,128100.0,2345.0,0.0,0.0,0.0,0,0,0.0,0.0
25,2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,27900.0,194900.0,6.99,0,0,0.0,0.0
26,2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,15500.0,204500.0,13.19,0,0,0.0,0.0
27,2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,12200.0,203400.0,16.67,0,0,0.0,0.0
28,2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,10600.0,175300.0,16.54,0,0,0.0,0.0
29,2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,13300.0,169000.0,12.71,0,0,0.0,0.0
30,2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,16500.0,164700.0,9.98,0,0,0.0,0.0
31,2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,171200.0,9.3,0,0,0.0,0.0
32,2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,14300.0,168200.0,11.76,0,0,0.0,0.0
33,2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,24800.0,163900.0,6.61,0,0,0.0,0.0
34,2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,23300.0,176100.0,7.56,0,0,0.0,0.0
35,2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,22100.0,180500.0,8.17,0,0,0.0,0.0
36,2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,23400.0,178200.0,7.62,0,0,0.0,0.0
37,2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,25700.0,184400.0,7.18,0,0,0.0,0.0
38,2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,22800.0,267600.0,11.74,0,0,0.0,0.0
39,2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,10900.0,264400.0,24.26,0,0,0.0,0.0
40,2023-04-21,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,264400.0,25.18,0,0,0.0,0.0
41,2023-04-14,0.0,0.0,0.0,0.0,0.0,0.0,16100.0,221700.0,13.77,0,0,0.0,0.0
42,2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,227800.0,14.42,0,0,0.0,0.0
43,2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,25400.0,216900.0,8.54,0,0,0.0,0.0
44,2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,695100.0,265000.0,0.38,0,0,0.0,0.0
