,日付,始値,高値,安値,終値,売買高,修正後終値,信用売残,信用買残,信用倍率,逆日歩,日歩日数,貸株残,融資残
0,2023-08-31,2465.0,2524.0,2463.0,2515.0,39487900.0,2515.0,0.0,0.0,0.0,0,0,0.0,0.0
1,2023-08-30,2449.5,2463.5,2440.0,2456.5,19036300.0,2456.5,0.0,0.0,0.0,0.00,-,669000.0,498700.0
2,2023-08-29,2446.5,2451.0,2416.5,2431.5,17541400.0,2431.5,0.0,0.0,0.0,0.00,-,696300.0,528800.0
3,2023-08-28,2421.5,2447.0,2420.0,2436.5,18256100.0,2436.5,0.0,0.0,0.0,0.00,-,668900.0,489100.0
4,2023-08-25,2380.0,2402.0,2377.0,2395.0,15384300.0,2395.0,3311100.0,10245100.0,3.09,-,-,660400.0,458000.0
5,2023-08-24,2411.5,2412.5,2394.0,2400.0,16406900.0,2400.0,0.0,0.0,0.0,-,-,632300.0,449500.0
6,2023-08-23,2393.0,2411.0,2389.5,2410.5,15164600.0,2410.5,0.0,0.0,0.0,-,-,642500.0,500000.0
7,2023-08-22,2386.0,2420.0,2383.0,2416.5,18256500.0,2416.5,0.0,0.0,0.0,0.00,-,644400.0,462700.0
8,2023-08-21,2349.5,2376.0,2348.0,2356.5,14606100.0,2356.5,0.0,0.0,0.0,0.00,-,633100.0,416100.0
9,2023-08-18,2348.5,2368.0,2334.5,2349.0,20054000.0,2349.0,3280100.0,10773800.0,3.28,0.00,-,689900.0,466700.0
10,2023-08-17,2360.5,2379.0,2332.5,2377.0,18693200.0,2377.0,0.0,0.0,0.0,0.00,-,636700.0,411500.0
11,2023-08-16,2400.0,2412.5,2368.0,2370.5,22466200.0,2370.5,0.0,0.0,0.0,0.00,-,638300.0,417600.0
12,2023-08-15,2433.0,2438.0,2414.5,2419.0,12578800.0,2419.0,0.0,0.0,0.0,0.00,-,633300.0,419200.0
13,2023-08-14,2439.5,2459.5,2403.0,2408.0,17152200.0,2408.0,0.0,0.0,0.0,0.00,-,644300.0,428100.0
