,日付,始値,高値,安値,終値,売買高,修正後終値,信用売残,信用買残,信用倍率,逆日歩,日歩日数,貸株残,融資残
34,2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,113900.0,48800.0,0.43,0.0,0,0.0,0.0
35,2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,100100.0,85600.0,0.86,0.0,0,0.0,0.0
36,2023-04-21,0.0,0.0,0.0,0.0,0.0,0.0,91800.0,104400.0,1.14,0.0,0,0.0,0.0
37,2023-04-14,0.0,0.0,0.0,0.0,0.0,0.0,87200.0,106500.0,1.22,0.0,0,0.0,0.0
38,2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,78600.0,134800.0,1.72,0.0,0,0.0,0.0
39,2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,80800.0,134600.0,1.67,0.0,0,0.0,0.0
40,2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,80700.0,141300.0,1.75,0.0,0,0.0,0.0
41,2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,73100.0,144400.0,1.98,0.0,0,0.0,0.0
42,2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,82900.0,121400.0,1.46,0.0,0,0.0,0.0
43,2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,74800.0,154900.0,2.07,0.0,0,0.0,0.0
