,日付,始値,高値,安値,終値,売買高,修正後終値,信用売残,信用買残,信用倍率,逆日歩,日歩日数,貸株残,融資残
0,2023-08-25,1322.0,1325.5,1309.5,1320.0,413600.0,1320.0,0.0,0.0,0.0,0,0,0.0,0.0
1,2023-08-24,1331.5,1334.0,1320.0,1324.0,404700.0,1324.0,0.0,0.0,0.0,-,-,13600.0,10500.0
2,2023-08-23,1327.5,1335.5,1320.5,1334.0,312000.0,1334.0,0.0,0.0,0.0,0.00,-,14400.0,11300.0
3,2023-08-22,1321.0,1331.0,1316.5,1331.0,254600.0,1331.0,0.0,0.0,0.0,0.00,-,13900.0,10900.0
4,2023-08-21,1346.5,1348.0,1320.5,1324.5,350600.0,1324.5,0.0,0.0,0.0,0.00,-,13900.0,11300.0
5,2023-08-18,1349.0,1354.5,1332.0,1341.0,339900.0,1341.0,169100.0,1484000.0,8.78,0.00,-,15400.0,13200.0
6,2023-08-17,1365.5,1369.5,1342.0,1362.0,493300.0,1362.0,0.0,0.0,0.0,0.00,-,16000.0,13600.0
7,2023-08-16,1371.0,1378.0,1368.0,1371.0,401400.0,1371.0,0.0,0.0,0.0,0.00,-,16600.0,14100.0
8,2023-08-15,1366.0,1379.0,1364.5,1374.0,530000.0,1374.0,0.0,0.0,0.0,0.00,-,18000.0,15000.0
9,2023-08-14,1384.0,1384.0,1368.5,1370.5,411700.0,1370.5,0.0,0.0,0.0,-,-,7300.0,5100.0
10,2023-08-10,1355.0,1387.0,1347.5,1384.0,628800.0,1384.0,160800.0,1559400.0,9.7,0.00,-,7500.0,3700.0
11,2023-08-09,1367.0,1367.0,1345.0,1357.5,379000.0,1357.5,0.0,0.0,0.0,-,-,5400.0,4800.0
12,2023-08-08,1356.5,1367.5,1353.5,1363.0,737800.0,1363.0,0.0,0.0,0.0,-,-,6300.0,4700.0
13,2023-08-07,1330.0,1355.5,1329.0,1355.0,688900.0,1355.0,0.0,0.0,0.0,-,-,6300.0,1800.0
14,2023-08-04,1337.5,1345.5,1327.5,1334.0,536700.0,1334.0,302000.0,1893700.0,6.27,-,-,6100.0,3400.0
