,Unnamed: 0,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分,週日数
25,25,2023-09-27,2,38,333500.0,340000.0,333500.0,339500.0,14538.0,339500.0,0.0,0.0,0.0,30.0,3,1816.0,39.0,-6000.0,0,-0.017991004497751123,-6000.0,5
26,26,2023-09-26,1,38,333500.0,336000.0,331000.0,333500.0,13410.0,333500.0,0.0,0.0,0.0,10.0,1,5841.0,23.0,-2000.0,0,-0.006033182503770739,0.0,5
27,27,2023-09-25,0,38,332000.0,334000.0,331000.0,331500.0,4243.0,331500.0,0.0,0.0,0.0,10.0,1,3856.0,105.0,0.0,0,0.0,500.0,5
28,28,2023-09-22,4,37,335000.0,335000.0,330500.0,331500.0,4891.0,331500.0,7530.0,1843.0,0.24,10.0,1,3624.0,142.0,4500.0,1,0.013392857142857142,3500.0,4
29,29,2023-09-21,3,37,335000.0,337500.0,333500.0,336000.0,10367.0,336000.0,0.0,0.0,0.0,10.0,1,3766.0,106.0,500.0,1,0.0014858841010401188,-1000.0,4
30,30,2023-09-20,2,37,337000.0,339500.0,335500.0,336500.0,6916.0,336500.0,0.0,0.0,0.0,30.0,3,2843.0,116.0,2500.0,1,0.007374631268436578,500.0,4
31,31,2023-09-19,1,37,334000.0,339000.0,333500.0,339000.0,2700.0,339000.0,0.0,0.0,0.0,10.0,1,994.0,179.0,-3000.0,0,-0.008928571428571428,-5000.0,4
32,32,2023-09-15,4,36,332500.0,337000.0,331500.0,336000.0,4793.0,336000.0,1845.0,1145.0,0.62,5.0,1,552.0,177.0,-2500.0,0,-0.0074962518740629685,-3500.0,5
33,33,2023-09-14,3,36,333000.0,336000.0,331500.0,333500.0,1988.0,333500.0,0.0,0.0,0.0,5.0,1,323.0,173.0,-1000.0,0,-0.0030075187969924814,-500.0,5
34,34,2023-09-13,2,36,332000.0,339500.0,331000.0,332500.0,3940.0,332500.0,0.0,0.0,0.0,20.0,4,241.0,67.0,7500.0,1,0.022058823529411766,-500.0,5
35,35,2023-09-12,1,36,341000.0,341500.0,338500.0,340000.0,1393.0,340000.0,0.0,0.0,0.0,0.0,0,11.0,39.0,2000.0,1,0.005847953216374269,1000.0,5
36,36,2023-09-11,0,36,343500.0,344500.0,338000.0,342000.0,2582.0,342000.0,0.0,0.0,0.0,0.0,0,10.0,39.0,1500.0,1,0.004366812227074236,1500.0,5
37,37,2023-09-08,4,35,343000.0,345000.0,340500.0,343500.0,4768.0,343500.0,60.0,400.0,6.67,0.0,0,10.0,46.0,1500.0,1,0.004347826086956522,-500.0,5
38,38,2023-09-07,3,35,345500.0,346500.0,342500.0,345000.0,3839.0,345000.0,0.0,0.0,0.0,0.0,0,8.0,46.0,500.0,1,0.001447178002894356,500.0,5
