,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分,週日数
0,2023-11-02,3,43,6100,6183,6074,6105,1829400,6105,0,0,0,0,0,0,0,-39,0,-0.00642927794263106,-5,4
1,2023-11-01,2,43,5934,6099,5899,6066,4358100,6066,0,0,0,0,0,5400,75500,-320,0,-0.0556909154194222,-132,4
2,2023-10-31,1,43,5710,5770,5682,5746,1439700,5746,0,0,0,0,0,4800,72300,-94,0,-0.0166312809624912,-36,4
3,2023-10-30,0,43,5689,5709,5627,5652,2945300,5652,0,0,0,0,0,1400,80500,83,1,0.0144725370531822,37,4
4,2023-10-27,4,42,5676,5752,5650,5735,1305000,5735,65800,1963100,29.83,0,0,2000,74400,-80,0,-0.0141467727674624,-59,5
5,2023-10-26,3,42,5622,5672,5591,5655,1191700,5655,0,0,0,0,0,6800,75900,-25,0,-0.0044404973357016,-33,5
6,2023-10-25,2,42,5663,5693,5613,5630,1031400,5630,0,0,0,0,0,900,76800,17,1,0.00301044802550027,33,5
7,2023-10-24,1,42,5577,5663,5516,5647,1127300,5647,0,0,0,0,0,1000,75400,-70,0,-0.0125515510130895,-70,5
8,2023-10-23,0,42,5640,5681,5565,5577,1000100,5577,0,0,0,0,0,5500,75000,58,1,0.0102928127772848,63,5
9,2023-10-20,4,41,5661,5671,5615,5635,991600,5635,99700,2100400,21.07,0,0,1100,75800,64,1,0.0112300403579575,26,5
10,2023-10-19,3,41,5588,5710,5582,5699,2362500,5699,0,0,0,0,0,1100,74600,-68,0,-0.0120760078138874,-111,5
11,2023-10-18,2,41,5498,5636,5458,5631,1990700,5631,0,0,0,0,0,400,77900,-160,0,-0.0292451105830744,-133,5
12,2023-10-17,1,41,5550,5566,5461,5471,1767100,5471,0,0,0,0,0,500,81600,35,1,0.0063567017798765,79,5
13,2023-10-16,0,41,5609,5609,5487,5506,2322600,5506,0,0,0,0,0,2100,72300,126,1,0.0223721590909091,103,5
14,2023-10-13,4,40,5680,5686,5605,5632,1747500,5632,58200,2017000,34.66,0,0,4700,66700,70,1,0.0122763942476324,48,4
