,日付,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
0,2023-09-08,1361.5,1368.5,1359.5,1360.5,456000,1360.5,0,0,0,0,0,0,0
1,2023-09-07,1368,1374,1364.5,1367,385300,1367,0,0,0,0,0,5000,6100
2,2023-09-06,1367,1382,1364,1368,473900,1368,0,0,0,0,0,6200,6100
3,2023-09-05,1375,1375,1344,1356,488700,1356,0,0,0,0,0,4800,9000
4,2023-09-04,1369,1380,1361,1377.5,447300,1377.5,0,0,0,0,0,6500,6500
5,2023-09-01,1356,1370.5,1354,1370.5,643800,1370.5,165800,1587500,9.57,0,0,9300,12600
6,2023-08-31,1343,1362.5,1340.5,1358,649500,1358,0,0,0,0,0,12900,12200
7,2023-08-30,1344.5,1349,1338.5,1342.5,493400,1342.5,0,0,0,0,0,12100,7100
8,2023-08-29,1340,1348,1333.5,1342,292200,1342,0,0,0,0,0,12200,9200
9,2023-08-28,1330.5,1339.5,1329.5,1339,332700,1339,0,0,0,0,0,11600,9300
10,2023-08-25,1322,1325.5,1309.5,1320,413600,1320,167900,1574400,9.38,0,0,13600,10400
11,2023-08-24,1331.5,1334,1320,1324,404700,1324,0,0,0,0,0,13600,10500
12,2023-08-23,1327.5,1335.5,1320.5,1334,312000,1334,0,0,0,0,0,14400,11300
13,2023-08-22,1321,1331,1316.5,1331,254600,1331,0,0,0,0,0,13900,10900
14,2023-08-21,1346.5,1348,1320.5,1324.5,350600,1324.5,0,0,0,0,0,13900,11300
15,2023-08-18,1349,1354.5,1332,1341,339900,1341,169100,1484000,8.78,0,0,15400,13200
16,2023-08-17,1365.5,1369.5,1342,1362,493300,1362,0,0,0,0,0,16000,13600
17,2023-08-16,1371,1378,1368,1371,401400,1371,0,0,0,0,0,16600,14100
18,2023-08-15,1366,1379,1364.5,1374,530000,1374,0,0,0,0,0,18000,15000
19,2023-08-14,1384,1384,1368.5,1370.5,411700,1370.5,0,0,0,0,0,7300,5100
20,2023-08-10,1355,1387,1347.5,1384,628800,1384,160800,1559400,9.7,0,0,7500,3700
21,2023-08-09,1367,1367,1345,1357.5,379000,1357.5,0,0,0,0,0,5400,4800
22,2023-08-08,1356.5,1367.5,1353.5,1363,737800,1363,0,0,0,0,0,6300,4700
23,2023-08-07,1330,1355.5,1329,1355,688900,1355,0,0,0,0,0,6300,1800
24,2023-08-04,1337.5,1345.5,1327.5,1334,536700,1334,302000,1893700,6.27,0,0,6100,3400
25,2023-08-03,1360,1363.5,1345.5,1346,823500,1346,0,0,0,0,0,5900,1800
26,2023-08-02,1368.5,1379,1363,1366.5,644400,1366.5,0,0,0,0,0,7900,1900
27,2023-08-01,1362,1378.5,1357,1372.5,662900,1372.5,0,0,0,0,0,6400,2100
28,2023-07-31,1366,1367,1318.5,1349,1314600,1349,0,0,0,0,0,7300,23200
29,2023-07-28,1345,1349,1326,1340.5,790700,1340.5,489700,1950900,3.98,0,0,6000,22100
30,2023-07-27,1350,1359,1341,1355,559400,1355,0,0,0,0,0,6200,22100
31,2023-07-26,1348,1355,1334,1350,431600,1350,0,0,0,0,0,6500,22100
32,2023-07-25,1347.5,1354.5,1344,1350,805000,1350,0,0,0,0,0,5800,22400
33,2023-07-24,1345,1353.5,1340.5,1347,639100,1347,0,0,0,0,0,6000,36800
34,2023-07-21,1361,1361.5,1333.5,1339,490200,1339,505700,1979900,3.92,0,0,4000,26900
35,2023-07-20,1361,1379.5,1361,1366.5,754100,1366.5,0,0,0,0,0,5100,15400
36,2023-07-19,1366.5,1374.5,1347.5,1360.5,771900,1360.5,0,0,0,0,0,5400,15100
37,2023-07-18,1321,1338,1320,1336.5,467800,1336.5,0,0,0,0,0,4700,23400
38,2023-07-14,1324,1328,1312.5,1326,450300,1326,510300,1999400,3.92,0,0,4200,23100
39,2023-07-13,1311,1327.5,1301.5,1321,518200,1321,0,0,0,0,0,4700,23100
40,2023-07-12,1327,1327,1308,1320.5,538900,1320.5,0,0,0,0,0,3700,32900
41,2023-07-11,1339,1339,1314.5,1317,740300,1317,0,0,0,0,0,3700,71100
42,2023-07-10,1343.5,1345.5,1329.5,1339,499600,1339,0,0,0,0,0,3800,74500
43,2023-07-07,1350,1350,1323.5,1338,631900,1338,515000,2062100,4,0,0,3800,64500
44,2023-07-06,1353,1364,1348.5,1351.5,650600,1351.5,0,0,0,0,0,4400,62700
45,2023-07-05,1374.5,1376.5,1356,1366.5,619100,1366.5,0,0,0,0,0,4900,52700
46,2023-07-04,1383.5,1408.5,1378.5,1378.5,804100,1378.5,0,0,0,0,0,5200,52700
47,2023-07-03,1373,1383,1371.5,1383,502000,1383,0,0,0,0,0,5300,52700
48,2023-06-30,1359.5,1372,1358,1369,581000,1369,455000,2076600,4.56,0,0,5200,72400
49,2023-06-29,1371.5,1373.5,1350.5,1358,496300,1358,0,0,0,0,0,4700,72100
50,2023-06-28,1348.5,1375.5,1347.5,1371.5,493300,1371.5,0,0,0,0,0,7400,62400
51,2023-06-27,1346.5,1352,1331.5,1345,384100,1345,0,0,0,0,0,4000,62400
52,2023-06-26,1344.5,1350.5,1330.5,1344,364300,1344,0,0,0,0,0,4700,62400
53,2023-06-23,1357,1366,1335,1341.5,604300,1341.5,433500,2047700,4.72,0,0,4700,62400
54,2023-06-22,1340,1353,1336,1346,450600,1346,0,0,0,0,0,5200,63700
55,2023-06-21,1326,1337,1315,1336.5,589400,1336.5,0,0,0,0,0,4400,53300
56,2023-06-20,1325,1338,1322,1330,657900,1330,0,0,0,0,0,4100,52300
57,2023-06-19,1334.5,1338.5,1323.5,1330,406500,1330,0,0,0,0,0,0,53200
58,2023-06-16,1319,1342,1317,1326.5,906200,1326.5,421000,2098000,4.98,0,0,0,67000
59,2023-06-15,1307,1325,1299.5,1319,500800,1319,0,0,0,0,0,0,80400
60,2023-06-14,1333,1333,1314,1316,480800,1316,0,0,0,0,0,0,79200
61,2023-06-13,1314,1326.5,1307.5,1322.5,635400,1322.5,0,0,0,0,0,13800,77400
62,2023-06-12,1316,1319.5,1306,1314.5,509600,1314.5,0,0,0,0,0,16800,76400
63,2023-06-09,1292.5,1311,1287,1308,685000,1308,440900,2188000,4.96,0,0,27900,86500
64,2023-06-08,1301,1301,1277.5,1282,626300,1282,0,0,0,0,0,9000,85500
65,2023-06-07,1298,1310,1290.5,1293.5,699200,1293.5,0,0,0,0,0,9000,85600
66,2023-06-06,1291,1295,1278,1292.5,550800,1292.5,0,0,0,0,0,9000,85800
67,2023-06-05,1294,1299.5,1288.5,1299,544100,1299,0,0,0,0,0,9000,85800
68,2023-06-02,1275,1281,1268,1281,626000,1281,422400,2227100,5.27,0,0,9000,85800
69,2023-06-01,1266,1277,1262,1276,576600,1276,0,0,0,0,0,9700,87200
70,2023-05-31,1264,1272,1262,1265,823300,1265,0,0,0,0,0,13000,87200
71,2023-05-30,1270,1283,1262,1281,428000,1281,0,0,0,0,0,13000,87100
72,2023-05-29,1277,1278,1262,1273,578100,1273,0,0,0,0,0,13000,87100
73,2023-05-26,1286,1286,1266,1270,637500,1270,430500,2235900,5.19,0,0,13000,87100
74,2023-05-26,1286,1286,1266,1270,637500,1270,430500,2235900,5.19,0,0,13000,87100
75,2023-05-25,1283,1296,1278,1288,492900,1288,0,0,0,0,0,13000,87500
76,2023-05-24,1303,1305,1284,1288,495200,1288,0,0,0,0,0,9000,77900
77,2023-05-23,1299,1311,1292,1303,884700,1303,0,0,0,0,0,9000,78300
78,2023-05-22,1287,1306,1287,1300,510400,1300,0,0,0,0,0,9000,84300
79,2023-05-19,1300,1303,1286,1298,1062600,1298,423700,2283300,5.39,0,0,0,0
80,2023-05-18,1271,1277,1261,1273,862400,1273,0,0,0,0,0,9000,70900
81,2023-05-17,1251,1273,1247,1265,792100,1265,0,0,0,0,0,9000,47300
82,2023-05-16,1247,1254,1234,1254,926100,1254,0,0,0,0,0,9000,10900
83,2023-05-15,1248,1249,1229,1247,715900,1247,0,0,0,0,0,9200,21100
84,2023-05-12,1191,1248,1185,1246,1608600,1246,420900,2554200,6.07,0,0,9400,22500
85,2023-05-11,1245,1252,1228,1238,1251400,1238,0,0,0,0,0,9700,20300
86,2023-05-10,1246,1256,1235,1253,1006200,1253,0,0,0,0,0,9300,19000
87,2023-05-09,1231,1243,1218,1241,1123300,1241,0,0,0,0,0,9300,24300
