,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
55,2023-07-27,3,2067,2068.5,2053.5,2065,662900,2065,0,0,0,0,0,21400,31900
56,2023-07-26,2,2069,2075.5,2055,2070.5,622800,2070.5,0,0,0,0,0,21800,32200
57,2023-07-25,1,2050,2066,2047,2060.5,801900,2060.5,0,0,0,0,0,22300,30500
58,2023-07-24,0,2040,2054,2037.5,2042.5,628700,2042.5,0,0,0,0,0,13200,27900
59,2023-07-21,4,2018.5,2030,2008.5,2026,660900,2026,77000,184200,2.39,0,0,13200,24400
60,2023-07-20,3,2035,2051,2023,2027,600600,2027,0,0,0,0,1,25000,21100
61,2023-07-19,2,2036,2047,2021,2037.5,636600,2037.5,0,0,0,0,0,23600,23000
62,2023-07-18,1,2014,2022,2006,2019,578500,2019,0,0,0,0,0,22600,21800
63,2023-07-14,4,2000,2014.5,1993.5,2008,635800,2008,87300,190400,2.18,0,0,22700,21900
64,2023-07-13,3,2004.5,2012,1981,2000,621000,2000,0,0,0,0,1,30800,27300
65,2023-07-12,2,2013,2013.5,1986,1991,629200,1991,0,0,0,0,0,20500,25200
66,2023-07-11,1,2028,2034,2006.5,2011.5,707600,2011.5,0,0,0,0,0,21000,20300
67,2023-07-10,0,2018,2030.5,2003,2018,844800,2018,0,0,0,0,0,17900,15700
68,2023-07-07,4,2020,2039.5,2006.5,2020.5,876600,2020.5,85400,187800,2.2,0,0,16400,15500
69,2023-07-06,3,2055.5,2062,2031,2043,941500,2043,0,0,0,0,0,15800,14500
70,2023-07-05,2,2041,2064.5,2034,2062,835500,2062,0,0,0,0,0,21400,19500
71,2023-07-04,1,2081,2083.5,2058.5,2061,681800,2061,0,0,0,0,0,13900,16200
72,2023-07-03,0,2084,2100.5,2080.5,2090,566900,2090,0,0,0,0,1,20400,15600
73,2023-06-30,4,2089,2092,2057.5,2072,1308400,2072,88900,169000,1.9,0,0,19400,18400
74,2023-06-29,3,2090,2105.5,2086.5,2091,1352900,2091,0,0,0,0,1,27300,16600
75,2023-06-28,2,2063.5,2087.5,2059,2086,908000,2086,0,0,0,0,3,25500,16300
76,2023-06-27,1,2066,2074,2040,2051,918600,2051,0,0,0,0,1,30100,16600
77,2023-06-26,0,2054,2080,2043,2052.5,1088800,2052.5,0,0,0,0,1,24600,16200
78,2023-06-23,4,2072,2083.5,2038,2049,855800,2049,95700,202400,2.11,0,0,21500,32100
79,2023-06-22,3,2062.5,2083,2060,2068.5,855000,2068.5,0,0,0,0,0,23700,33200
80,2023-06-21,2,2027.5,2058.5,2027,2058,718500,2058,0,0,0,0,3,25000,18600
81,2023-06-20,1,2041,2043,2019.5,2033,617000,2033,0,0,0,0,0,16900,18200
82,2023-06-19,0,2065,2074,2036.5,2047.5,832700,2047.5,0,0,0,0,0,18700,20300
83,2023-06-16,4,2054,2056.5,2035,2052.5,1341000,2052.5,108900,187300,1.72,0,1,31500,25200
84,2023-06-15,3,2051,2069,2044.5,2058.5,737200,2058.5,0,0,0,0,1,28000,18900
85,2023-06-14,2,2059,2062,2047.5,2051.5,1071600,2051.5,0,0,0,0,0,9300,17900
86,2023-06-13,1,2022,2050,2021,2038.5,1042000,2038.5,0,0,0,0,0,8600,18900
87,2023-06-12,0,2035,2035,2018,2021,618800,2021,0,0,0,0,0,5900,17400
88,2023-06-09,4,1996,2010,1993.5,2006,1158700,2006,67200,186600,2.78,0,0,7100,17000
89,2023-06-08,3,2000,2009.5,1977.5,1989.5,990400,1989.5,0,0,0,0,0,4700,17400
90,2023-06-07,2,2050,2053.5,1995.5,1999,1424400,1999,0,0,0,0,0,4700,18500
91,2023-06-06,1,1971.5,2028.5,1970.5,2028.5,1000000,2028.5,0,0,0,0,0,5000,15200
92,2023-06-05,0,1997,2009.5,1986,2004,1126100,2004,0,0,0,0,0,1700,12700
93,2023-06-02,4,1945,1959,1939,1957,835700,1957,39200,189700,4.84,0,0,0,13000
94,2023-06-01,3,1917,1949,1913,1938,1015100,1938,0,0,0,0,0,1500,12700
95,2023-05-31,2,1931,1935,1909,1925,3940300,1925,0,0,0,0,0,0,17100
96,2023-05-30,1,1952,1966,1941,1958,685700,1958,0,0,0,0,0,14200,17000
97,2023-05-29,0,1970,1980,1963,1964,589300,1964,0,0,0,0,0,14700,16900
98,2023-05-26,4,1993,1995,1953,1953,1040100,1953,72800,182400,2.51,0,0,15700,24300
99,2023-05-25,3,1964,1988,1957,1973,1125700,1973,0,0,0,0,1,19700,16600
100,2023-05-24,2,1990,1996,1973,1973,1069500,1973,0,0,0,0,3,26100,21100
101,2023-05-23,1,2007,2016,1975,1985,1059700,1985,0,0,0,0,0,0,0
102,2023-05-22,0,2020,2021,1994,2010,1394300,2010,0,0,0,0,0,0,0
103,2023-05-19,4,0,0,0,0,0,0,85200,134800,1.58,0,0,0,0
104,2023-05-12,4,0,0,0,0,0,0,36200,146500,4.05,0,0,0,0
105,2023-04-28,4,0,0,0,0,0,0,104100,125500,1.21,0,0,0,0
106,2023-04-21,4,0,0,0,0,0,0,95800,135300,1.41,0,0,0,0
107,2023-04-14,4,0,0,0,0,0,0,124600,180300,1.45,0,0,0,0
108,2023-04-07,4,0,0,0,0,0,0,84700,162600,1.92,0,0,0,0
109,2023-03-31,4,0,0,0,0,0,0,94700,123100,1.3,0,0,0,0
110,2023-03-24,4,0,0,0,0,0,0,89000,162500,1.83,0,0,0,0
111,2023-03-17,4,0,0,0,0,0,0,76800,154000,2.01,0,0,0,0
112,2023-03-10,4,0,0,0,0,0,0,84300,135200,1.6,0,0,0,0
113,2023-03-03,4,0,0,0,0,0,0,71100,204700,2.88,0,0,0,0
114,2023-02-24,4,0,0,0,0,0,0,56100,241600,4.31,0,0,0,0
115,2023-02-17,4,0,0,0,0,0,0,54400,233100,4.28,0,0,0,0
116,2023-02-10,4,0,0,0,0,0,0,55400,195600,3.53,0,0,0,0
117,2023-02-03,4,0,0,0,0,0,0,55000,244400,4.44,0,0,0,0
118,2023-01-27,4,0,0,0,0,0,0,97600,101500,1.04,0,0,0,0
119,2023-01-20,4,0,0,0,0,0,0,89100,102700,1.15,0,0,0,0
120,2023-01-13,4,0,0,0,0,0,0,88900,108000,1.21,0,0,0,0
121,2023-01-06,4,0,0,0,0,0,0,90000,111600,1.24,0,0,0,0
122,2022-12-30,4,0,0,0,0,0,0,87500,100800,1.15,0,0,0,0
