,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
36,2023-08-24,3,2411.5,2412.5,2394,2400,16406900,2400,0,0,0,0,0,632300,449500
37,2023-08-23,2,2393,2411,2389.5,2410.5,15164600,2410.5,0,0,0,0,0,642500,500000
38,2023-08-22,1,2386,2420,2383,2416.5,18256500,2416.5,0,0,0,0,0,644400,462700
39,2023-08-21,0,2349.5,2376,2348,2356.5,14606100,2356.5,0,0,0,0,0,633100,416100
40,2023-08-18,4,2348.5,2368,2334.5,2349,20054000,2349,3280100,10773800,3.28,0,0,689900,466700
41,2023-08-17,3,2360.5,2379,2332.5,2377,18693200,2377,0,0,0,0,0,636700,411500
42,2023-08-16,2,2400,2412.5,2368,2370.5,22466200,2370.5,0,0,0,0,0,638300,417600
43,2023-08-15,1,2433,2438,2414.5,2419,12578800,2419,0,0,0,0,0,633300,419200
44,2023-08-14,0,2439.5,2459.5,2403,2408,17152200,2408,0,0,0,0,0,644300,428100
45,2023-08-10,3,2406.5,2432.5,2395,2429,19458600,2429,3632500,10337800,2.85,0,0,654200,426500
46,2023-08-09,2,2423,2427,2384,2395.5,19106300,2395.5,0,0,0,0,0,654900,418900
47,2023-08-08,1,2463.5,2476,2420.5,2423.5,22190700,2423.5,0,0,0,0,0,661400,411300
48,2023-08-07,0,2431.5,2457,2424,2444,19853700,2444,0,0,0,0,0,634100,775600
49,2023-08-04,4,2407,2456.5,2401.5,2437.5,30038200,2437.5,3980000,10631200,2.67,0,0,633600,397200
50,2023-08-03,3,2476,2477,2401,2407.5,44187800,2407.5,0,0,0,0,3,699400,295800
51,2023-08-02,2,2438.5,2549,2418.5,2502.5,78801100,2502.5,0,0,0,0,3,699400,295800
52,2023-08-01,1,2398,2464,2387,2445.5,68906000,2445.5,0,0,0,0,0,648100,1007500
53,2023-07-31,0,2350,2386,2348.5,2386,44133500,2386,0,0,0,0,1,715400,535800
54,2023-07-28,4,2288.5,2327,2263.5,2310,37405600,2310,3689900,9537400,2.58,0,0,688800,502700
55,2023-07-27,3,2315,2329,2303.5,2320.5,18487400,2320.5,0,0,0,0,0,686600,510300
56,2023-07-26,2,2318,2326,2305.5,2322,19436200,2322,0,0,0,0,0,648900,473400
57,2023-07-25,1,2316.5,2344.5,2311.5,2344.5,23265300,2344.5,0,0,0,0,1,718100,371700
58,2023-07-24,0,2317,2333,2307.5,2324,23557600,2324,0,0,0,0,0,640500,447700
59,2023-07-21,4,2289,2301,2277,2287.5,20284200,2287.5,3598400,10411500,2.89,0,0,640100,429400
60,2023-07-20,3,2291.5,2311,2275,2287,21073000,2287,0,0,0,0,0,605300,390200
61,2023-07-19,2,2266.5,2291,2265,2291,22597800,2291,0,0,0,0,0,625600,392600
62,2023-07-18,1,2214,2247.5,2212,2240,18107200,2240,0,0,0,0,0,585400,352700
63,2023-07-14,4,2219.5,2231,2197,2218,21578800,2218,3335000,11690100,3.51,0,0,537200,305500
