,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
0,2023-10-17,1,2854.5,2864,2805.5,2831,1892500,2831,0,0,0,0,0,0,0
1,2023-10-16,0,2800,2811,2775.5,2788.5,1580700,2788.5,0,0,0,0,0,147000,130800
2,2023-10-13,4,2846.5,2890.5,2815,2828.5,2855000,2828.5,483100,3436100,7.11,0,0,148500,131400
3,2023-10-12,3,2870,2882,2851,2862,2264700,2862,0,0,0,0,0,165400,147400
4,2023-10-11,2,2828,2862,2824.5,2848,2812700,2848,0,0,0,0,0,145200,125600
5,2023-10-10,1,2751,2822,2751,2802.5,2925700,2802.5,0,0,0,0,0,155900,140200
6,2023-10-06,4,2681.5,2722,2662.5,2701,2418000,2701,441800,3405100,7.71,0,0,128200,111300
7,2023-10-05,3,2718.5,2732,2676,2695.5,3719400,2695.5,0,0,0,0,0,134500,118300
8,2023-10-04,2,2702,2704.5,2633.5,2637,4803500,2637,0,0,0,0,0,127800,112500
9,2023-10-03,1,2907,2911.5,2776,2796.5,3662100,2796.5,0,0,0,0,0,137800,124600
10,2023-10-02,0,2955,2995,2923.5,2923.5,3936000,2923.5,0,0,0,0,0,173300,165200
11,2023-09-29,4,2920,2925,2857,2906,5728500,2906,578300,2303300,3.98,0,0,194300,183800
12,2023-09-28,3,2932,2955.5,2904.5,2925,2502000,2925,0,0,0,0,0,167800,156900
13,2023-09-27,2,2934,2957,2881,2957,3477200,2957,0,0,0,0,0,184200,174900
14,2023-09-26,1,2968.5,2986,2937,2968,2911500,2968,0,0,0,0,0,202000,193900
15,2023-09-25,0,2997,2999,2952.5,2962,1853300,2962,0,0,0,0,0,184400,175600
16,2023-09-22,4,2969,2996.5,2934.5,2977,2898900,2977,591800,1153600,1.95,0,0,202000,194700
17,2023-09-21,3,3033,3058,2985.5,2986,3457100,2986,0,0,0,0,0,183800,177800
18,2023-09-20,2,3105,3115,3030,3030,3054700,3030,0,0,0,0,0,215800,208700
19,2023-09-19,1,3038,3100,3023,3094,3368200,3094,0,0,0,0,1,248400,223800
20,2023-09-15,4,3005,3073,3005,3044,3967100,3044,685800,1026900,1.5,0,1,243100,225000
21,2023-09-14,3,2954.5,2996,2950,2993.5,2758900,2993.5,0,0,0,0,1,277800,222900
22,2023-09-13,2,2930,2937.5,2908,2923,1967200,2923,0,0,0,0,0,185200,182200
23,2023-09-12,1,2894.5,2949.5,2890.5,2934.5,2547400,2934.5,0,0,0,0,1,268700,195900
24,2023-09-11,0,2890.5,2905,2846,2861,2394100,2861,0,0,0,0,0,208000,206000
25,2023-09-08,4,2922,2948,2887.5,2888.5,3193400,2888.5,624800,1215700,1.95,0,0,210800,207700
26,2023-09-07,3,2940,2959.5,2905,2922,2583700,2922,0,0,0,0,1,219600,212700
27,2023-09-06,2,2921.5,2963.5,2913.5,2942.5,2654500,2942.5,0,0,0,0,3,235900,216400
28,2023-09-05,1,2905,2908.5,2862.5,2893.5,2846600,2893.5,0,0,0,0,0,192900,188900
29,2023-09-04,0,2823,2914.5,2818.5,2914.5,4026800,2914.5,0,0,0,0,0,202800,199300
30,2023-09-01,4,2794,2814,2790,2805.5,2788600,2805.5,626700,1354500,2.16,0,0,174400,167600
31,2023-08-31,3,2780,2817.5,2780,2809.5,4374300,2809.5,0,0,0,0,0,185000,178000
32,2023-08-30,2,2756,2773,2747,2753,2254800,2753,0,0,0,0,0,150800,140500
33,2023-08-29,1,2765,2772,2733,2743,2022800,2743,0,0,0,0,0,148300,137400
34,2023-08-28,0,2730.5,2760,2718,2759.5,2931500,2759.5,0,0,0,0,0,167400,155000
35,2023-08-25,4,2653,2693,2652.5,2687.5,2083000,2687.5,543300,1602600,2.95,0,0,164000,150300
36,2023-08-24,3,2676,2686.5,2646,2679.5,2518300,2679.5,0,0,0,0,0,135500,119900
37,2023-08-23,2,2664.5,2700.5,2660.5,2697,2100200,2697,0,0,0,0,0,137500,122200
38,2023-08-22,1,2671.5,2706,2668.5,2703.5,2346200,2703.5,0,0,0,0,0,163100,149500
39,2023-08-21,0,2630,2662.5,2625,2634,1944200,2634,0,0,0,0,0,116500,98200
40,2023-08-18,4,2637.5,2656.5,2616.5,2628,2312900,2628,483500,1687000,3.49,0,0,118400,100200
41,2023-08-17,3,2640,2680.5,2630.5,2657,3848400,2657,0,0,0,0,0,198600,180500
42,2023-08-16,2,2600,2619.5,2591,2599.5,1739800,2599.5,0,0,0,0,0,116400,94300
43,2023-08-15,1,2627,2637,2615.5,2620.5,2014800,2620.5,0,0,0,0,0,122600,100300
44,2023-08-14,0,2634,2660.5,2602.5,2613,1998200,2613,0,0,0,0,0,118800,95500
45,2023-08-10,3,2568.5,2626,2568.5,2626,2406000,2626,520600,2212800,4.25,0,0,164800,139800
46,2023-08-09,2,2620,2621,2567.5,2567.5,2578800,2567.5,0,0,0,0,0,108900,83700
47,2023-08-08,1,2633,2670,2627,2631.5,2327400,2631.5,0,0,0,0,0,129500,105300
48,2023-08-07,0,2601.5,2623.5,2564,2609.5,3486100,2609.5,0,0,0,0,0,105300,78700
49,2023-08-04,4,2640,2680.5,2629.5,2664.5,2315200,2664.5,459100,2379700,5.18,0,0,108200,80900
50,2023-08-03,3,2703,2720,2640,2663,4079500,2663,0,0,0,0,0,110300,138400
51,2023-08-02,2,2733.5,2806,2662,2692.5,11497800,2692.5,0,0,0,0,0,178200,169700
52,2023-08-01,1,2707,2751.5,2695.5,2751.5,4360400,2751.5,0,0,0,0,0,151900,142900
53,2023-07-31,0,2671,2713.5,2664,2686.5,3732100,2686.5,0,0,0,0,0,161600,155600
54,2023-07-28,4,2610,2680.5,2568.5,2619,4453300,2619,462600,1348600,2.92,0,0,121800,114000
55,2023-07-27,3,2690,2698,2653.5,2672,2480400,2672,0,0,0,0,0,139000,131300
56,2023-07-26,2,2663,2680.5,2635,2668.5,2414200,2668.5,0,0,0,0,0,128300,119100
57,2023-07-25,1,2710,2738.5,2683.5,2721,3107100,2721,0,0,0,0,0,141800,128900
58,2023-07-24,0,2650.5,2700,2645.5,2683,3106700,2683,0,0,0,0,0,144800,131800
59,2023-07-21,4,2613,2638,2604.5,2618,2373800,2618,524300,1265800,2.41,0,0,149100,140000
60,2023-07-20,3,2587,2627,2585,2609.5,4765100,2609.5,0,0,0,0,0,188100,177900
61,2023-07-19,2,2520,2558,2515.5,2558,3099900,2558,0,0,0,0,0,140500,127400
62,2023-07-18,1,2450,2496.5,2446.5,2490.5,2799500,2490.5,0,0,0,0,0,102700,98400
63,2023-07-14,4,2464.5,2495.5,2431,2457.5,3838200,2457.5,469900,1366900,2.91,0,0,107500,103600
64,2023-07-13,3,2515,2519,2459,2486.5,3274100,2486.5,0,0,0,0,0,103400,101200
65,2023-07-12,2,2549,2551,2506.5,2520,1978600,2520,0,0,0,0,0,114800,113000
66,2023-07-11,1,2569.5,2582.5,2528,2533.5,2735200,2533.5,0,0,0,0,0,123000,119400
67,2023-07-10,0,2633.5,2636,2546.5,2565,5169100,2565,0,0,0,0,0,127600,124100
68,2023-07-07,4,2653,2680,2615.5,2615.5,3704500,2615.5,545900,1559100,2.86,0,0,143300,139400
69,2023-07-06,3,2704,2728.5,2671,2682,3269300,2682,0,0,0,0,0,152500,148700
