,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
22,2023-09-13,2,5742,5795,5704,5725,843700,5725,0,0,0,0,0,12000,16000
23,2023-09-12,1,5735,5757,5680,5747,934000,5747,0,0,0,0,0,12600,18200
24,2023-09-11,0,5674,5739,5664,5708,1127800,5708,0,0,0,0,0,12100,18100
25,2023-09-08,4,5731,5759,5645,5660,1441900,5660,325000,676200,2.08,0,0,11900,20600
26,2023-09-07,3,5821,5848,5733,5764,1260800,5764,0,0,0,0,0,12700,19400
27,2023-09-06,2,5822,5876,5795,5876,1194000,5876,0,0,0,0,0,13100,17600
28,2023-09-05,1,5771,5878,5751,5845,1248100,5845,0,0,0,0,0,13200,18500
29,2023-09-04,0,5738,5775,5712,5755,1035500,5755,0,0,0,0,0,12300,17500
30,2023-09-01,4,5721,5769,5700,5748,1096100,5748,337800,639600,1.89,0,0,15200,20900
31,2023-08-31,3,5756,5784,5691,5721,1856000,5721,0,0,0,0,0,16800,23700
32,2023-08-30,2,5708,5789,5701,5763,2416700,5763,0,0,0,0,0,17700,18300
33,2023-08-29,1,5637,5662,5576,5640,1259600,5640,0,0,0,0,0,18000,19800
34,2023-08-28,0,5465,5672,5463,5631,2048200,5631,0,0,0,0,0,16200,21200
35,2023-08-25,4,5420,5471,5391,5404,1602100,5404,274800,771400,2.81,0,0,18400,31300
36,2023-08-24,3,5525,5554,5471,5552,1066400,5552,0,0,0,0,0,19300,17800
37,2023-08-23,2,5430,5507,5390,5500,1046000,5500,0,0,0,0,0,17300,17700
38,2023-08-22,1,5406,5444,5325,5436,2134200,5436,0,0,0,0,0,16300,17200
39,2023-08-21,0,5475,5485,5333,5352,2116800,5352,0,0,0,0,0,17700,30100
40,2023-08-18,4,5476,5574,5452,5494,2000600,5494,321500,721100,2.24,0,0,14100,27500
41,2023-08-17,3,5575,5605,5520,5605,1514600,5605,0,0,0,0,0,14100,27400
42,2023-08-16,2,5662,5693,5594,5609,1507700,5609,0,0,0,0,0,15500,27100
43,2023-08-15,1,5784,5858,5752,5768,956400,5768,0,0,0,0,0,13600,45500
44,2023-08-14,0,5911,5911,5720,5724,1318400,5724,0,0,0,0,0,13600,46900
45,2023-08-10,3,5742,5925,5701,5911,1610200,5911,386000,633800,1.64,0,0,24200,40800
46,2023-08-09,2,5815,5880,5781,5781,1406600,5781,0,0,0,0,0,17300,41900
47,2023-08-08,1,5950,5959,5847,5899,995500,5899,0,0,0,0,0,18200,47700
48,2023-08-07,0,5850,5897,5802,5883,870300,5883,0,0,0,0,0,26300,46900
49,2023-08-04,4,5817,5942,5811,5919,1507500,5919,410500,634100,1.54,0,0,27500,47200
50,2023-08-03,3,5811,5890,5788,5810,2141000,5810,0,0,0,0,0,13200,59200
51,2023-08-02,2,6073,6103,5928,5942,2428100,5942,0,0,0,0,0,38300,167600
52,2023-08-01,1,6165,6189,6108,6130,1620600,6130,0,0,0,0.1,1,84200,43000
53,2023-07-31,0,6219,6294,6057,6171,3039300,6171,0,0,0,0,0,81400,111100
54,2023-07-28,4,6202,6348,6160,6319,1699300,6319,493000,419000,0.85,0.1,1,104500,68700
55,2023-07-27,3,6260,6362,6230,6338,994500,6338,0,0,0,0.1,1,119600,61100
56,2023-07-26,2,6341,6355,6260,6297,913900,6297,0,0,0,0.45,3,128400,57800
57,2023-07-25,1,6197,6375,6172,6355,1873200,6355,0,0,0,0.15,1,156000,51900
58,2023-07-24,0,6180,6196,6077,6139,1084200,6139,0,0,0,0.1,1,113600,82800
59,2023-07-21,4,6147,6147,6055,6094,1406900,6094,512100,494400,0.97,0,1,119600,100500
60,2023-07-20,3,6330,6352,6184,6190,1201800,6190,0,0,0,0.1,1,135600,95900
61,2023-07-19,2,6257,6375,6252,6375,1696100,6375,0,0,0,0.45,3,173000,60300
62,2023-07-18,1,6079,6240,6070,6233,1218000,6233,0,0,0,0.1,1,133200,75700
63,2023-07-14,4,6140,6185,6021,6078,1446500,6078,527000,507800,0.96,0.1,1,120800,87100
64,2023-07-13,3,5975,6104,5908,6078,1413400,6078,0,0,0,0.1,1,120100,50100
65,2023-07-12,2,6057,6084,5848,5967,2040300,5967,0,0,0,0,4,119400,121900
66,2023-07-11,1,6072,6272,6062,6081,2694700,6081,0,0,0,0.1,1,141900,34500
67,2023-07-10,0,6177,6250,5988,6003,3560400,6003,0,0,0,0,0,105400,127300
68,2023-07-07,4,6290,6322,6217,6217,2099300,6217,643800,448400,0.7,0.15,1,197700,49400
69,2023-07-06,3,6388,6404,6259,6384,2102800,6384,0,0,0,0.15,1,239700,35100
70,2023-07-05,2,6510,6542,6409,6524,1322000,6524,0,0,0,0.45,3,294400,23200
71,2023-07-04,1,6510,6577,6476,6577,1461400,6577,0,0,0,0.15,1,331500,18800
72,2023-07-03,0,6634,6721,6580,6650,1353500,6650,0,0,0,0.15,1,365600,11800
73,2023-06-30,4,6577,6620,6534,6583,1086100,6583,694100,241000,0.35,0.15,1,359600,22500
74,2023-06-29,3,6640,6688,6602,6622,1161600,6622,0,0,0,0.15,1,372900,20200
75,2023-06-28,2,6538,6617,6415,6607,1448900,6607,0,0,0,0.45,3,375600,20600
76,2023-06-27,1,6550,6583,6373,6445,1317200,6445,0,0,0,0.15,1,353900,20800
77,2023-06-26,0,6471,6683,6421,6564,1447800,6564,0,0,0,0.15,1,413200,19500
78,2023-06-23,4,6773,6859,6435,6469,1805400,6469,693800,250400,0.36,0.15,1,352900,22500
79,2023-06-22,3,6672,6703,6612,6619,1084400,6619,0,0,0,0.15,1,406500,6100
80,2023-06-21,2,6635,6769,6600,6739,995500,6739,0,0,0,0.45,3,456700,5600
81,2023-06-20,1,6670,6687,6561,6635,1162000,6635,0,0,0,0.15,1,432000,4000
82,2023-06-19,0,6719,6788,6662,6691,1215300,6691,0,0,0,0.15,1,435200,3800
83,2023-06-16,4,6701,6758,6633,6633,2225600,6633,762300,199500,0.26,0.15,1,425300,3800
84,2023-06-15,3,6703,6794,6698,6732,981300,6732,0,0,0,0.15,1,464800,3700
85,2023-06-14,2,6796,6852,6626,6673,1761800,6673,0,0,0,0.45,3,452900,3700
86,2023-06-13,1,6600,6712,6556,6637,1677400,6637,0,0,0,0.15,1,460500,3700
87,2023-06-12,0,6411,6562,6378,6529,1442200,6529,0,0,0,0.15,1,458100,4300
88,2023-06-09,4,6315,6398,6295,6384,2165700,6384,803600,230600,0.29,0.15,1,411000,4700
89,2023-06-08,3,6306,6334,6141,6184,2066500,6184,0,0,0,0.15,1,396500,7500
90,2023-06-07,2,6500,6543,6352,6363,2459900,6363,0,0,0,0.45,3,467400,8000
91,2023-06-06,1,6323,6477,6309,6473,2007200,6473,0,0,0,0.15,1,507400,8800
92,2023-06-05,0,6100,6417,6060,6399,3617100,6399,0,0,0,0.15,1,518000,10300
93,2023-06-02,4,5960,6010,5900,6010,1079100,6010,801600,235900,0.29,0.1,1,459400,11200
94,2023-06-01,3,5820,5880,5770,5870,1486400,5870,0,0,0,0.1,1,419000,11000
95,2023-05-31,2,6060,6090,5810,5900,4505800,5900,0,0,0,0.3,3,440900,9700
96,2023-05-30,1,5940,6100,5930,6080,1422200,6080,0,0,0,0.1,1,505400,9700
97,2023-05-29,0,6060,6100,5930,5930,1274700,5930,0,0,0,0.1,1,476900,9200
98,2023-05-26,4,5990,6000,5900,5920,1314700,5920,797400,178700,0.22,0.1,1,482200,9000
99,2023-05-25,3,5790,5970,5780,5970,2205200,5970,0,0,0,0.1,1,484400,5700
100,2023-05-24,2,5720,5780,5700,5770,1298900,5770,0,0,0,0.3,3,416700,17100
101,2023-05-23,1,5880,5880,5680,5680,1615400,5680,0,0,0,0.1,1,373200,9600
102,2023-05-22,0,5850,5860,5770,5840,1299000,5840,0,0,0,0.1,1,454800,7400
103,2023-05-19,4,5660,5890,5650,5880,2737400,5880,816900,186100,0.23,0.1,1,494500,7000
104,2023-05-18,3,5550,5620,5520,5580,1435300,5580,0,0,0,0.1,1,370900,20000
105,2023-05-17,2,5760,5780,5470,5490,2624200,5490,0,0,0,0.3,3,342900,9600
106,2023-05-16,1,5710,5750,5680,5730,1175000,5730,0,0,0,0.1,1,469700,7300
107,2023-05-15,0,5660,5730,5620,5710,1153200,5710,0,0,0,0.1,1,449900,7400
108,2023-05-12,4,5740,5740,5660,5680,1179900,5680,745100,171200,0.23,0.1,1,448300,7400
109,2023-05-11,3,5690,5720,5630,5640,896900,5640,0,0,0,0.1,1,446100,7800
110,2023-05-10,2,5770,5780,5650,5690,996600,5690,0,0,0,0.3,3,458300,7400
111,2023-05-09,1,5680,5750,5670,5740,1066000,5740,0,0,0,0.1,1,448900,16700
112,2023-05-08,0,5600,5650,5600,5630,865800,5630,0,0,0,0.1,1,429700,18500
