,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
0,2023-10-17,1,1595,1610,1569.5,1585,6725400,1585,0,0,0,0,0,0,0
1,2023-10-16,0,1598,1599,1560,1565.5,8551900,1565.5,0,0,0,0,0,6500,112600
2,2023-10-13,4,1646,1658.5,1608,1617,9218800,1617,1030200,6779900,6.58,0,0,5800,110200
3,2023-10-12,3,1628,1654.5,1626,1653.5,6984900,1653.5,0,0,0,0,0,28500,143400
4,2023-10-11,2,1621,1628,1597.5,1612.5,7634800,1612.5,0,0,0,0,0,5800,134600
5,2023-10-10,1,1575.5,1621,1570.5,1620.5,10222900,1620.5,0,0,0,0,0,10900,142300
6,2023-10-06,4,1548,1555.5,1530.5,1544.5,12848700,1544.5,1057000,7099000,6.72,0,0,12100,157000
7,2023-10-05,3,1564,1588,1531.5,1571.5,14659300,1571.5,0,0,0,0,0,12100,142500
8,2023-10-04,2,1613,1616,1563,1569.5,13932400,1569.5,0,0,0,0,0,5800,135700
9,2023-10-03,1,1664.5,1686,1651,1666,10363300,1666,0,0,0,0,0,5800,114300
10,2023-10-02,0,1699.5,1707,1674,1680,8027900,1680,0,0,0,0,0,5800,187400
11,2023-09-29,4,1708.5,1722.5,1675,1682,10257600,1682,1290400,5386400,4.17,0,0,5800,161200
12,2023-09-28,3,1730,1754.5,1722.5,1736,8200500,1736,0,0,0,0,0,10200,115700
13,2023-09-27,2,1728.5,1748.5,1714.5,1746,8457200,1746,0,0,0,0,0,19500,155100
14,2023-09-26,1,1770,1773.5,1745,1753,6659600,1753,0,0,0,0,0,28900,156100
15,2023-09-25,0,1758.5,1781.5,1749.5,1778,7173100,1778,0,0,0,0,0,66400,98900
16,2023-09-22,4,1713.5,1741.5,1693,1731.5,8485800,1731.5,1589100,4440200,2.79,0,0,13000,76900
17,2023-09-21,3,1747.5,1767.5,1722.5,1732,7820400,1732,0,0,0,0,0,13300,96300
18,2023-09-20,2,1782,1808,1766,1774,11094700,1774,0,0,0,0,0,52500,87500
19,2023-09-19,1,1778,1784.5,1762.5,1784,10720500,1784,0,0,0,0,0,83200,112800
20,2023-09-15,4,1732.5,1788,1729,1782,19081700,1782,1776300,3867000,2.18,0,0,103100,55600
21,2023-09-14,3,1677,1713,1674,1707.5,7878100,1707.5,0,0,0,0,0,5800,66200
22,2023-09-13,2,1689,1689,1656.5,1663,9339100,1663,0,0,0,0,0,8800,115300
23,2023-09-12,1,1684.5,1700.5,1667.5,1677,6022200,1677,0,0,0,0,0,8900,63100
24,2023-09-11,0,1698.5,1702,1659,1661.5,5790100,1661.5,0,0,0,0,0,5800,72700
25,2023-09-08,4,1703.5,1717.5,1678,1681.5,8623500,1681.5,1489300,4661100,3.13,0,0,5800,61800
26,2023-09-07,3,1735,1750,1721.5,1723,7269500,1723,0,0,0,0,0,5800,82500
27,2023-09-06,2,1730.5,1735,1714,1734,7728500,1734,0,0,0,0,0,7400,86200
28,2023-09-05,1,1734,1737.5,1711,1728.5,7068900,1728.5,0,0,0,0,0,5800,92700
29,2023-09-04,0,1719.5,1738.5,1695,1738,8341700,1738,0,0,0,0,0,5800,94500
30,2023-09-01,4,1690.5,1740.5,1688.5,1723,10458400,1723,1540500,4425600,2.87,0,0,15100,128100
31,2023-08-31,3,1669,1679.5,1656,1679.5,11208500,1679.5,0,0,0,0,0,20000,60000
32,2023-08-30,2,1670,1672,1656.5,1659.5,5566900,1659.5,0,0,0,0,0,21900,61800
33,2023-08-29,1,1678,1680,1656,1659,4637200,1659,0,0,0,0,0,8800,128200
34,2023-08-28,0,1660,1677.5,1658.5,1672.5,4607500,1672.5,0,0,0,0,0,8800,100600
35,2023-08-25,4,1659,1662.5,1647.5,1653,5716700,1653,1480700,4569000,3.09,0,0,8800,71100
36,2023-08-24,3,1692,1709.5,1682.5,1685,11715000,1685,0,0,0,0,0,6900,61100
37,2023-08-23,2,1590.5,1669.5,1587.5,1664.5,12116800,1664.5,0,0,0,0,0,7200,89900
38,2023-08-22,1,1593,1594,1575.5,1589,3902900,1589,0,0,0,0,0,6800,68800
39,2023-08-21,0,1586,1589.5,1566,1577,4692100,1577,0,0,0,0,0,8800,88700
40,2023-08-18,4,1560,1586.5,1555,1586.5,6667400,1586.5,1425200,5685500,3.99,0,0,20600,82500
41,2023-08-17,3,1613.5,1613.5,1559.5,1596.5,6080500,1596.5,0,0,0,0,0,14200,97000
42,2023-08-16,2,1611,1619,1597,1601.5,4764200,1601.5,0,0,0,0,0,14000,75000
43,2023-08-15,1,1611,1622,1603.5,1609,6058600,1609,0,0,0,0,0,32600,113300
44,2023-08-14,0,1654,1662.5,1593.5,1597.5,9106500,1597.5,0,0,0,0,0,7900,120500
45,2023-08-10,3,1629,1655.5,1623.5,1650.5,6615700,1650.5,1469700,6880800,4.68,0,0,11800,81700
46,2023-08-09,2,1618.5,1635,1616,1622,7774000,1622,0,0,0,0,0,28100,125800
47,2023-08-08,1,1665,1670.5,1641,1644,7676400,1644,0,0,0,0,0,25800,122400
48,2023-08-07,0,1658,1677.5,1652,1670.5,4721600,1670.5,0,0,0,0,0,11900,83500
49,2023-08-04,4,1683.5,1687,1655.5,1664.5,7379300,1664.5,1482800,10663900,7.19,0,0,34500,115900
50,2023-08-03,3,1672.5,1699,1666,1688,8411600,1688,0,0,0,0,0,11800,109600
51,2023-08-02,2,1726.5,1737.5,1692,1699,11865200,1699,0,0,0,0,0,30200,121900
52,2023-08-01,1,1728,1742.5,1684.5,1738.5,19980200,1738.5,0,0,0,0,0,21100,123300
53,2023-07-31,0,1737,1766,1723.5,1760,13305500,1760,0,0,0,0,0,72400,131300
54,2023-07-28,4,1711,1718,1672,1697,11972400,1697,1521300,7137300,4.69,0,0,38200,147800
55,2023-07-27,3,1737.5,1744.5,1730,1736,6360800,1736,0,0,0,0,0,5900,150400
56,2023-07-26,2,1744,1747.5,1733.5,1739,5941900,1739,0,0,0,0,0,7700,132300
57,2023-07-25,1,1755,1756.5,1742,1756.5,5614600,1756.5,0,0,0,0,0,20900,140900
58,2023-07-24,0,1748,1763.5,1737,1754.5,7766200,1754.5,0,0,0,0,0,6000,119500
59,2023-07-21,4,1702,1739.5,1694,1738,11307000,1738,1625700,7363700,4.53,0,0,6800,125900
60,2023-07-20,3,1704,1711,1685.5,1687.5,4644100,1687.5,0,0,0,0,0,7900,101800
61,2023-07-19,2,1700,1708.5,1689,1706.5,6630000,1706.5,0,0,0,0,0,6800,101300
62,2023-07-18,1,1657,1689.5,1655.5,1681.5,7838200,1681.5,0,0,0,0,0,8300,103500
63,2023-07-14,4,1672.5,1677,1629,1654.5,8707000,1654.5,1528100,7468600,4.89,0,0,17500,123700
64,2023-07-13,3,1656.5,1684,1645.5,1674.5,6917300,1674.5,0,0,0,0,0,14600,101300
65,2023-07-12,2,1671,1676.5,1643,1656.5,6099400,1656.5,0,0,0,0,0,20400,114900
66,2023-07-11,1,1690,1691,1660.5,1663.5,6120700,1663.5,0,0,0,0,0,17300,108800
67,2023-07-10,0,1691.5,1702.5,1675.5,1688.5,10652000,1688.5,0,0,0,0,0,20300,96000
68,2023-07-07,4,1723.5,1738,1709,1719,10558700,1719,1669100,7480100,4.48,0,0,55400,118300
69,2023-07-06,3,1776.5,1796,1759.5,1768.5,8012300,1768.5,0,0,0,0,0,84500,80000
70,2023-07-05,2,1755,1778.5,1749,1778,7821800,1778,0,0,0,0,0,83100,100900
71,2023-07-04,1,1786,1794.5,1770.5,1782,6547000,1782,0,0,0,0,0,85200,117500
72,2023-07-03,0,1753.5,1794.5,1752.5,1794.5,9063700,1794.5,0,0,0,0,0,63200,144900
73,2023-06-30,4,1735,1759,1731,1753.5,9242300,1753.5,1766900,7088600,4.01,0,0,101700,207500
74,2023-06-29,3,1743,1768,1732,1735.5,10346000,1735.5,0,0,0,0,0,82900,196700
75,2023-06-28,2,1697.5,1722.5,1696,1720,9868200,1720,0,0,0,0,0,79600,173000
76,2023-06-27,1,1685,1714.5,1683.5,1689.5,10018100,1689.5,0,0,0,0,0,60400,221200
77,2023-06-26,0,1685,1706,1673.5,1689,7717800,1689,0,0,0,0,0,69900,225100
78,2023-06-23,4,1710,1721.5,1657.5,1674.5,12018500,1674.5,1650800,6864900,4.16,0,0,89800,215700
79,2023-06-22,3,1693.5,1724.5,1680,1706,15942200,1706,0,0,0,0,0,77100,161500
80,2023-06-21,2,1641,1674,1638,1668.5,8223000,1668.5,0,0,0,0,0,34500,166300
81,2023-06-20,1,1655.5,1657,1631,1651.5,7884000,1651.5,0,0,0,0,0,39000,167300
82,2023-06-19,0,1678.5,1679.5,1651.5,1665,8065900,1665,0,0,0,0,0,45900,164000
83,2023-06-16,4,1660,1669.5,1639,1659.5,15567700,1659.5,1645400,5585900,3.39,0,0,43900,163300
84,2023-06-15,3,1673,1688.5,1670.5,1678.5,10982800,1678.5,0,0,0,0,0,78500,159900
85,2023-06-14,2,1687,1711,1684.5,1694,16584200,1694,0,0,0,0,0,122100,162600
86,2023-06-13,1,1644,1680,1640,1673.5,13266600,1673.5,0,0,0,0,0,95500,172700
87,2023-06-12,0,1624,1661,1622.5,1647.5,8866900,1647.5,0,0,0,0,0,86300,215100
88,2023-06-09,4,1603.5,1633,1598,1624,13858400,1624,1729700,5384400,3.11,0,0,59500,196400
89,2023-06-08,3,1611.5,1634.5,1598.5,1610.5,8910300,1610.5,0,0,0,0,0,44700,242900
90,2023-06-07,2,1635,1650,1601,1607,15165900,1607,0,0,0,0,0,46500,242700
91,2023-06-06,1,1591.5,1635,1567,1633,15699200,1633,0,0,0,0,0,52000,288000
92,2023-06-05,0,1555,1604,1555,1604,21391000,1604,0,0,0,0,0,90200,295700
93,2023-06-02,4,1480,1525,1471,1525,17803300,1525,1755700,5059400,2.88,0,0,94000,272400
94,2023-06-01,3,1453,1477.5,1447.5,1463.5,7752600,1463.5,0,0,0,0,0,62600,273900
95,2023-05-31,2,1448.5,1473.5,1446.5,1460.5,19694100,1460.5,0,0,0,0,0,61300,270600
96,2023-05-30,1,1449,1479.5,1446,1473,8836800,1473,0,0,0,0,0,58500,269600
97,2023-05-29,0,1451,1457.5,1438.5,1452.5,6673700,1452.5,0,0,0,0,0,43900,302400
98,2023-05-26,4,1437,1454.5,1432,1441,6147200,1441,1484500,3282200,2.21,0,0,35200,318900
99,2023-05-25,3,1440,1459.5,1436.5,1445,9067700,1445,0,0,0,0,0,58600,306200
100,2023-05-24,2,1446.5,1449.5,1435,1446.5,6570200,1446.5,0,0,0,0,0,40200,299500
101,2023-05-23,1,1476.5,1479,1442.5,1454.5,11038600,1454.5,0,0,0,0,0,28100,386200
102,2023-05-22,0,1476,1482.5,1456,1474.5,10780300,1474.5,0,0,0,0,0,37900,319900
103,2023-05-19,4,1477,1508,1443.5,1464,16276700,1464,1655900,3421100,2.07,0,0,53900,284300
104,2023-05-18,3,1420,1435.5,1412.5,1424.5,10317900,1424.5,0,0,0,0,0,67000,277400
105,2023-05-17,2,1410,1427,1399,1401,11433600,1401,0,0,0,0,0,30000,279900
106,2023-05-16,1,1384.5,1412,1383,1404.5,12098400,1404.5,0,0,0,0,0,101900,230700
107,2023-05-15,0,1374,1386.5,1367,1382.5,7643500,1382.5,0,0,0,0,0,179800,277600
108,2023-05-12,4,1376,1383,1353,1371,11147700,1371,1792400,3558300,1.99,0,0,458400,456800
109,2023-05-11,3,1360,1379,1311,1374.5,23665200,1374.5,0,0,0,0,0,59500,188000
110,2023-05-10,2,1327,1330,1292.5,1297,9341100,1297,0,0,0,0,0,73000,55200
111,2023-05-09,1,1304,1330.5,1304,1330.5,8656700,1330.5,0,0,0,0,0,65000,65000
112,2023-05-08,0,1326.5,1331,1305.5,1309,10416500,1309,0,0,0,0,0,56500,56500
113,2023-05-02,1,1332,1340,1314.5,1333.5,11144900,1333.5,0,0,0,0,0,114200,114200
114,2023-05-01,0,1279,1305.5,1276,1302,6365100,1302,0,0,0,0,0,11900,18400
115,2023-04-28,4,1275,1277.5,1260.5,1273.5,16013900,1273.5,1241300,2472400,1.99,0,0,23700,32400
116,2023-04-27,3,1263,1274.5,1258.5,1269,9036400,1269,0,0,0,0,0,43700,43700
117,2023-04-26,2,1277.5,1290.5,1270.5,1278.5,5779600,1278.5,0,0,0,0,0,17800,28100
118,2023-04-25,1,1302.5,1320,1290,1293,6730000,1293,0,0,0,0,0,30500,31700
119,2023-04-24,0,1293.5,1297,1283,1289,4592600,1289,0,0,0,0,0,36900,36900
120,2023-04-21,4,1282.5,1301,1280.5,1289.5,7935900,1289.5,1348300,2753900,2.04,0,0,32800,37200
121,2023-04-20,3,1280.5,1288,1267.5,1283,6962200,1283,0,0,0,0,0,42600,42600
122,2023-04-19,2,1283.5,1297.5,1278.5,1296,6177400,1296,0,0,0,0,0,83400,83400
123,2023-04-18,1,1293.5,1295.5,1278,1282,7193400,1282,0,0,0,0,0,44700,55900
124,2023-04-17,0,1265,1300,1260.5,1289,12440900,1289,0,0,0,0,1,99100,51700
125,2023-04-14,4,1246.5,1249.5,1238,1245,5908400,1245,1133900,2093900,1.85,0,1,51700,44900
126,2023-04-13,3,1238,1245,1227.5,1235.5,5960200,1235.5,0,0,0,0,0,23000,29100
127,2023-04-12,2,1228,1241,1224.5,1236,5252900,1236,0,0,0,0,0,15600,27900
128,2023-04-11,1,1218.5,1229,1211,1220,4110800,1220,0,0,0,0,0,12700,30000
129,2023-04-10,0,1221,1227.5,1206.5,1209.5,4363300,1209.5,0,0,0,0,0,10100,55200
130,2023-04-07,4,1200.5,1215,1198,1211,5453200,1211,1119500,1907600,1.7,0,1,93300,63900
131,2023-04-06,3,1231,1233,1198,1200.5,7955800,1200.5,0,0,0,0,0,14700,41400
132,2023-04-05,2,1213,1267.5,1212,1240,14679000,1240,0,0,0,0,0,21800,32400
133,2023-04-04,1,1211.5,1217.5,1199,1216,8505700,1216,0,0,0,0,0,6400,36000
134,2023-04-03,0,1199,1220,1190,1214.5,9114200,1214.5,0,0,0,0,0,9800,57100
135,2023-03-31,4,1194,1196,1176.5,1182,7656000,1182,1217800,2130200,1.75,0,1,270700,149200
136,2023-03-30,3,1164.5,1180.5,1164.5,1177.5,5435500,1177.5,0,0,0,0,0,0,44900
137,2023-03-29,2,1158,1179,1156.5,1178,7448500,1178,0,0,0,0,0,67800,60800
138,2023-03-28,1,1155,1158.5,1147,1156,3674000,1156,0,0,0,0,0,67800,78800
139,2023-03-27,0,1140,1151,1134.5,1148,4310100,1148,0,0,0,0,0,67800,72200
140,2023-03-24,4,1129,1135.5,1123.5,1131.5,5026900,1131.5,1008000,2227900,2.21,0,0,92800,57500
141,2023-03-23,3,1126,1139.5,1119.5,1135,7555000,1135,0,0,0,0,0,48800,45500
142,2023-03-22,2,1157,1162.5,1150.5,1155.5,5494200,1155.5,0,0,0,0,0,300,32300
143,2023-03-20,0,1151,1152,1141,1142,5587200,1142,0,0,0,0,0,0,0
144,2023-03-17,4,1166,1169.5,1157,1157,6061600,1157,971900,2038600,2.1,0,0,0,0
145,2023-03-10,4,0,0,0,0,0,0,1056000,1744700,1.65,0,0,0,0
146,2023-03-03,4,0,0,0,0,0,0,1036600,1725600,1.66,0,0,0,0
147,2023-02-24,4,0,0,0,0,0,0,960200,1924500,2,0,0,0,0
148,2023-02-17,4,0,0,0,0,0,0,979500,1797900,1.84,0,0,0,0
149,2023-02-10,4,0,0,0,0,0,0,928500,2146200,2.31,0,0,0,0
150,2023-02-03,4,0,0,0,0,0,0,955800,2152800,2.25,0,0,0,0
151,2023-01-27,4,0,0,0,0,0,0,1050600,1841000,1.75,0,0,0,0
152,2023-01-20,4,0,0,0,0,0,0,983500,2010700,2.04,0,0,0,0
153,2023-01-13,4,0,0,0,0,0,0,896500,2252400,2.51,0,0,0,0
154,2023-01-06,4,0,0,0,0,0,0,1042700,2181800,2.09,0,0,0,0
155,2022-12-30,4,0,0,0,0,0,0,957000,2064900,2.16,0,0,0,0
156,2022-12-23,4,0,0,0,0,0,0,982400,1994300,2.03,0,0,0,0
157,2022-12-16,4,0,0,0,0,0,0,1269000,1665600,1.31,0,0,0,0
158,2022-12-09,4,0,0,0,0,0,0,1306400,1673400,1.28,0,0,0,0
159,2022-12-02,4,0,0,0,0,0,0,1487200,1645600,1.11,0,0,0,0
160,2022-11-25,4,0,0,0,0,0,0,1892700,1554900,0.82,0,0,0,0
161,2022-11-18,4,0,0,0,0,0,0,1737000,1479100,0.85,0,0,0,0
162,2022-11-11,4,0,0,0,0,0,0,1840000,1592000,0.87,0,0,0,0
163,2022-11-04,4,0,0,0,0,0,0,2249800,1682200,0.75,0,0,0,0
164,2022-10-28,4,0,0,0,0,0,0,1687300,2823200,1.67,0,0,0,0
